"MTU (CET/CEST)","Area","Generation Forecast (MW)","Actual Generation (MW)","Scheduled Consumption (MW)"
"01/01/2015 00:00:00 - 01/01/2015 00:15:00","BZN|DE-AT-LU","N/A","51471.98","N/A"
"01/01/2015 00:15:00 - 01/01/2015 00:30:00","BZN|DE-AT-LU","N/A","51310.71","N/A"
"01/01/2015 00:30:00 - 01/01/2015 00:45:00","BZN|DE-AT-LU","N/A","51446.23","N/A"
"01/01/2015 00:45:00 - 01/01/2015 01:00:00","BZN|DE-AT-LU","N/A","50864.68","N/A"
"01/01/2015 01:00:00 - 01/01/2015 01:15:00","BZN|DE-AT-LU","N/A","50247.45","N/A"
"01/01/2015 01:15:00 - 01/01/2015 01:30:00","BZN|DE-AT-LU","N/A","49992.52","N/A"
"01/01/2015 01:30:00 - 01/01/2015 01:45:00","BZN|DE-AT-LU","N/A","49587.40","N/A"
"01/01/2015 01:45:00 - 01/01/2015 02:00:00","BZN|DE-AT-LU","N/A","49000.85","N/A"
"01/01/2015 02:00:00 - 01/01/2015 02:15:00","BZN|DE-AT-LU","N/A","49377.68","N/A"
"01/01/2015 02:15:00 - 01/01/2015 02:30:00","BZN|DE-AT-LU","N/A","48944.17","N/A"
"01/01/2015 02:30:00 - 01/01/2015 02:45:00","BZN|DE-AT-LU","N/A","48515.72","N/A"
"01/01/2015 02:45:00 - 01/01/2015 03:00:00","BZN|DE-AT-LU","N/A","48302.16","N/A"
"01/01/2015 03:00:00 - 01/01/2015 03:15:00","BZN|DE-AT-LU","N/A","48297.37","N/A"
"01/01/2015 03:15:00 - 01/01/2015 03:30:00","BZN|DE-AT-LU","N/A","47850.82","N/A"
"01/01/2015 03:30:00 - 01/01/2015 03:45:00","BZN|DE-AT-LU","N/A","47850.07","N/A"
"01/01/2015 03:45:00 - 01/01/2015 04:00:00","BZN|DE-AT-LU","N/A","47750.11","N/A"
"01/01/2015 04:00:00 - 01/01/2015 04:15:00","BZN|DE-AT-LU","N/A","48044.16","N/A"
"01/01/2015 04:15:00 - 01/01/2015 04:30:00","BZN|DE-AT-LU","N/A","48219.51","N/A"
"01/01/2015 04:30:00 - 01/01/2015 04:45:00","BZN|DE-AT-LU","N/A","48138.88","N/A"
"01/01/2015 04:45:00 - 01/01/2015 05:00:00","BZN|DE-AT-LU","N/A","48061.79","N/A"
"01/01/2015 05:00:00 - 01/01/2015 05:15:00","BZN|DE-AT-LU","N/A","47818.69","N/A"
"01/01/2015 05:15:00 - 01/01/2015 05:30:00","BZN|DE-AT-LU","N/A","47558.03","N/A"
"01/01/2015 05:30:00 - 01/01/2015 05:45:00","BZN|DE-AT-LU","N/A","47334.52","N/A"
"01/01/2015 05:45:00 - 01/01/2015 06:00:00","BZN|DE-AT-LU","N/A","46953.45","N/A"
