"MTU (CET/CEST)","Area","Generation Forecast (MW)","Actual Generation (MW)","Scheduled Consumption (MW)"
"01/01/2023 00:00:00 - 01/01/2023 01:00:00","BZN|DE-LU","56100.26","49506.26"," "
"01/01/2023 01:00:00 - 01/01/2023 02:00:00","BZN|DE-LU","56300.91","50583.84"," "
"01/01/2023 02:00:00 - 01/01/2023 03:00:00","BZN|DE-LU","53753.32","50487.90"," "
"01/01/2023 03:00:00 - 01/01/2023 04:00:00","BZN|DE-LU","52793.72","48063.28"," "
"01/01/2023 04:00:00 - 01/01/2023 05:00:00","BZN|DE-LU","52020.47","47646.84"," "
"01/01/2023 05:00:00 - 01/01/2023 06:00:00","BZN|DE-LU","51299.18","47856.22"," "
"01/01/2023 06:00:00 - 01/01/2023 07:00:00","BZN|DE-LU","52740.67","47751.85"," "
"01/01/2023 07:00:00 - 01/01/2023 08:00:00","BZN|DE-LU","53535.13","48594.62"," "
"01/01/2023 08:00:00 - 01/01/2023 09:00:00","BZN|DE-LU","55742.46","47831.90"," "
"01/01/2023 09:00:00 - 01/01/2023 10:00:00","BZN|DE-LU","59296.28","49739.59"," "
"01/01/2023 10:00:00 - 01/01/2023 11:00:00","BZN|DE-LU","62105.52","51713.77"," "
"01/01/2023 11:00:00 - 01/01/2023 12:00:00","BZN|DE-LU","63447.22","52954.79"," "
"01/01/2023 12:00:00 - 01/01/2023 13:00:00","BZN|DE-LU","62257.38","52067.03"," "
"01/01/2023 13:00:00 - 01/01/2023 14:00:00","BZN|DE-LU","57174.99","50152.31"," "
"01/01/2023 14:00:00 - 01/01/2023 15:00:00","BZN|DE-LU","53299.27","50301.94"," "
"01/01/2023 15:00:00 - 01/01/2023 16:00:00","BZN|DE-LU","50046.08","49337.52"," "
"01/01/2023 16:00:00 - 01/01/2023 17:00:00","BZN|DE-LU","48702.39","48324.89"," "
"01/01/2023 17:00:00 - 01/01/2023 18:00:00","BZN|DE-LU","50224.88","47626.11"," "
"01/01/2023 18:00:00 - 01/01/2023 19:00:00","BZN|DE-LU","51594.09","47688.90"," "
"01/01/2023 19:00:00 - 01/01/2023 20:00:00","BZN|DE-LU","52279.02","46382.48"," "
"01/01/2023 20:00:00 - 01/01/2023 21:00:00","BZN|DE-LU","51260.49","44944.37"," "
"01/01/2023 21:00:00 - 01/01/2023 22:00:00","BZN|DE-LU","50142.61","44734.49"," "
"01/01/2023 22:00:00 - 01/01/2023 23:00:00","BZN|DE-LU","49609.82","42829.54"," "
"01/01/2023 23:00:00 - 02/01/2023 00:00:00","BZN|DE-LU","47635.07","41325.97"," "
"02/01/2023 00:00:00 - 02/01/2023 01:00:00","BZN|DE-LU","44406.90","39837.12"," "
"02/01/2023 01:00:00 - 02/01/2023 02:00:00","BZN|DE-LU","43345.41","39136.74"," "
"02/01/2023 02:00:00 - 02/01/2023 03:00:00","BZN|DE-LU","43846.76","40535.27"," "
"02/01/2023 03:00:00 - 02/01/2023 04:00:00","BZN|DE-LU","43133.42","41978.23"," "
"02/01/2023 04:00:00 - 02/01/2023 05:00:00","BZN|DE-LU","44043.90","44660.32"," "
"02/01/2023 05:00:00 - 02/01/2023 06:00:00","BZN|DE-LU","46470.26","46900.82"," "
"02/01/2023 06:00:00 - 02/01/2023 07:00:00","BZN|DE-LU","53117.40","51992.44"," "
"02/01/2023 07:00:00 - 02/01/2023 08:00:00","BZN|DE-LU","58788.54","55846.02"," "
"02/01/2023 08:00:00 - 02/01/2023 09:00:00","BZN|DE-LU","62015.03","59182.19"," "
"02/01/2023 09:00:00 - 02/01/2023 10:00:00","BZN|DE-LU","64711.52","63350.34"," "
"02/01/2023 10:00:00 - 02/01/2023 11:00:00","BZN|DE-LU","67217.24","66208.45"," "
"02/01/2023 11:00:00 - 02/01/2023 12:00:00","BZN|DE-LU","68888.48","67743.85"," "
"02/01/2023 12:00:00 - 02/01/2023 13:00:00","BZN|DE-LU","68165.46","66611.15"," "
"02/01/2023 13:00:00 - 02/01/2023 14:00:00","BZN|DE-LU","65858.34","65258.53"," "
"02/01/2023 14:00:00 - 02/01/2023 15:00:00","BZN|DE-LU","63481.38","63871.43"," "
"02/01/2023 15:00:00 - 02/01/2023 16:00:00","BZN|DE-LU","61810.44","61167.42"," "
"02/01/2023 16:00:00 - 02/01/2023 17:00:00","BZN|DE-LU","63010.81","61221.34"," "
"02/01/2023 17:00:00 - 02/01/2023 18:00:00","BZN|DE-LU","66128.45","65136.42"," "
"02/01/2023 18:00:00 - 02/01/2023 19:00:00","BZN|DE-LU","67531.45","65609.21"," "
"02/01/2023 19:00:00 - 02/01/2023 20:00:00","BZN|DE-LU","66940.01","63989.33"," "
"02/01/2023 20:00:00 - 02/01/2023 21:00:00","BZN|DE-LU","62181.04","59699.41"," "
"02/01/2023 21:00:00 - 02/01/2023 22:00:00","BZN|DE-LU","59371.49","57303.37"," "
"02/01/2023 22:00:00 - 02/01/2023 23:00:00","BZN|DE-LU","57241.01","55563.66"," "
"02/01/2023 23:00:00 - 03/01/2023 00:00:00","BZN|DE-LU","54528.78","53964.14"," "
"03/01/2023 00:00:00 - 03/01/2023 01:00:00","BZN|DE-LU","50051.83","52095.36"," "
"03/01/2023 01:00:00 - 03/01/2023 02:00:00","BZN|DE-LU","48173.21","50820.20"," "
"03/01/2023 02:00:00 - 03/01/2023 03:00:00","BZN|DE-LU","46776.05","48972.53"," "
"03/01/2023 03:00:00 - 03/01/2023 04:00:00","BZN|DE-LU","44735.63","47537.16"," "
"03/01/2023 04:00:00 - 03/01/2023 05:00:00","BZN|DE-LU","43775.90","46645.18"," "
"03/01/2023 05:00:00 - 03/01/2023 06:00:00","BZN|DE-LU","44004.03","46360.34"," "
"03/01/2023 06:00:00 - 03/01/2023 07:00:00","BZN|DE-LU","47657.05","49073.39"," "
"03/01/2023 07:00:00 - 03/01/2023 08:00:00","BZN|DE-LU","51216.04","52791.53"," "
"03/01/2023 08:00:00 - 03/01/2023 09:00:00","BZN|DE-LU","54897.53","54461.44"," "
"03/01/2023 09:00:00 - 03/01/2023 10:00:00","BZN|DE-LU","56286.87","57056.95"," "
"03/01/2023 10:00:00 - 03/01/2023 11:00:00","BZN|DE-LU","57078.58","58059.46"," "
"03/01/2023 11:00:00 - 03/01/2023 12:00:00","BZN|DE-LU","58850.19","60795.75"," "
"03/01/2023 12:00:00 - 03/01/2023 13:00:00","BZN|DE-LU","59361.15","59082.34"," "
"03/01/2023 13:00:00 - 03/01/2023 14:00:00","BZN|DE-LU","58053.23","57558.90"," "
"03/01/2023 14:00:00 - 03/01/2023 15:00:00","BZN|DE-LU","57156.35","55381.81"," "
"03/01/2023 15:00:00 - 03/01/2023 16:00:00","BZN|DE-LU","56121.98","53510.11"," "
"03/01/2023 16:00:00 - 03/01/2023 17:00:00","BZN|DE-LU","56822.55","54215.08"," "
"03/01/2023 17:00:00 - 03/01/2023 18:00:00","BZN|DE-LU","61274.34","60528.72"," "
"03/01/2023 18:00:00 - 03/01/2023 19:00:00","BZN|DE-LU","63155.80","60331.12"," "
"03/01/2023 19:00:00 - 03/01/2023 20:00:00","BZN|DE-LU","63336.18","59218.20"," "
"03/01/2023 20:00:00 - 03/01/2023 21:00:00","BZN|DE-LU","64124.33","60905.77"," "
"03/01/2023 21:00:00 - 03/01/2023 22:00:00","BZN|DE-LU","62353.53","59850.22"," "
"03/01/2023 22:00:00 - 03/01/2023 23:00:00","BZN|DE-LU","60944.16","58828.76"," "
"03/01/2023 23:00:00 - 04/01/2023 00:00:00","BZN|DE-LU","59979.17","57645.00"," "
"04/01/2023 00:00:00 - 04/01/2023 01:00:00","BZN|DE-LU","56787.31","55139.66"," "
"04/01/2023 01:00:00 - 04/01/2023 02:00:00","BZN|DE-LU","56986.99","56095.06"," "
"04/01/2023 02:00:00 - 04/01/2023 03:00:00","BZN|DE-LU","57254.42","56701.31"," "
"04/01/2023 03:00:00 - 04/01/2023 04:00:00","BZN|DE-LU","57632.51","55670.81"," "
"04/01/2023 04:00:00 - 04/01/2023 05:00:00","BZN|DE-LU","58573.42","56425.98"," "
"04/01/2023 05:00:00 - 04/01/2023 06:00:00","BZN|DE-LU","62407.55","60971.35"," "
"04/01/2023 06:00:00 - 04/01/2023 07:00:00","BZN|DE-LU","69753.41","67693.26"," "
"04/01/2023 07:00:00 - 04/01/2023 08:00:00","BZN|DE-LU","75969.04","70520.60"," "
"04/01/2023 08:00:00 - 04/01/2023 09:00:00","BZN|DE-LU","79243.85","73898.59"," "
"04/01/2023 09:00:00 - 04/01/2023 10:00:00","BZN|DE-LU","80206.30","75644.81"," "
