"MTU (CET/CEST)","Area","Generation Forecast (MW)","Actual Generation (MW)","Scheduled Consumption (MW)"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|DE-LU","52304.80","51734.53"," "
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|DE-LU","50979.32","51062.83"," "
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|DE-LU","50740.91","50977.39"," "
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|DE-LU","49510.63","49881.62"," "
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|DE-LU","48683.03","49419.26"," "
"01/01/2024 05:00:00 - 01/01/2024 06:00:00","BZN|DE-LU","48802.80","49810.48"," "
"01/01/2024 06:00:00 - 01/01/2024 07:00:00","BZN|DE-LU","49156.66","49440.96"," "
"01/01/2024 07:00:00 - 01/01/2024 08:00:00","BZN|DE-LU","50379.60","49729.27"," "
"01/01/2024 08:00:00 - 01/01/2024 09:00:00","BZN|DE-LU","54582.55","50775.96"," "
"01/01/2024 09:00:00 - 01/01/2024 10:00:00","BZN|DE-LU","58252.36","53099.70"," "
"01/01/2024 10:00:00 - 01/01/2024 11:00:00","BZN|DE-LU","61353.58","56392.95"," "
"01/01/2024 11:00:00 - 01/01/2024 12:00:00","BZN|DE-LU","63832.43","58181.94"," "
"01/01/2024 12:00:00 - 01/01/2024 13:00:00","BZN|DE-LU","64490.58","57668.53"," "
"01/01/2024 13:00:00 - 01/01/2024 14:00:00","BZN|DE-LU","62142.03","55360.29"," "
"01/01/2024 14:00:00 - 01/01/2024 15:00:00","BZN|DE-LU","57863.06","52685.99"," "
"01/01/2024 15:00:00 - 01/01/2024 16:00:00","BZN|DE-LU","53757.59","50375.68"," "
"01/01/2024 16:00:00 - 01/01/2024 17:00:00","BZN|DE-LU","52338.33","50656.74"," "
"01/01/2024 17:00:00 - 01/01/2024 18:00:00","BZN|DE-LU","53603.41","53279.66"," "
"01/01/2024 18:00:00 - 01/01/2024 19:00:00","BZN|DE-LU","54942.88","53649.97"," "
"01/01/2024 19:00:00 - 01/01/2024 20:00:00","BZN|DE-LU","55728.05","51661.04"," "
"01/01/2024 20:00:00 - 01/01/2024 21:00:00","BZN|DE-LU","53376.64","48610.85"," "
"01/01/2024 21:00:00 - 01/01/2024 22:00:00","BZN|DE-LU","50762.27","46837.82"," "
"01/01/2024 22:00:00 - 01/01/2024 23:00:00","BZN|DE-LU","48031.13","44899.91"," "
"01/01/2024 23:00:00 - 02/01/2024 00:00:00","BZN|DE-LU","45495.54","42477.22"," "
"02/01/2024 00:00:00 - 02/01/2024 01:00:00","BZN|DE-LU","44522.70","40843.50"," "
"02/01/2024 01:00:00 - 02/01/2024 02:00:00","BZN|DE-LU","43573.43","39829.84"," "
"02/01/2024 02:00:00 - 02/01/2024 03:00:00","BZN|DE-LU","44297.17","39864.25"," "
"02/01/2024 03:00:00 - 02/01/2024 04:00:00","BZN|DE-LU","45086.99","41268.35"," "
"02/01/2024 04:00:00 - 02/01/2024 05:00:00","BZN|DE-LU","47078.30","43901.67"," "
