"MTU (CET/CEST)","Area","Generation Forecast (MW)","Actual Generation (MW)","Scheduled Consumption (MW)"
"01/01/2025 00:00:00 - 01/01/2025 00:15:00","BZN|DE-LU","56958.77","54364.42"," "
"01/01/2025 00:15:00 - 01/01/2025 00:30:00","BZN|DE-LU","56351.59","54352.05"," "
"01/01/2025 00:30:00 - 01/01/2025 00:45:00","BZN|DE-LU","56269.29","53669.64"," "
"01/01/2025 00:45:00 - 01/01/2025 01:00:00","BZN|DE-LU","56507.27","53384.97"," "
"01/01/2025 01:00:00 - 01/01/2025 01:15:00","BZN|DE-LU","56223.26","54173.60"," "
"01/01/2025 01:15:00 - 01/01/2025 01:30:00","BZN|DE-LU","56190.47","54029.87"," "
"01/01/2025 01:30:00 - 01/01/2025 01:45:00","BZN|DE-LU","55703.41","53973.27"," "
"01/01/2025 01:45:00 - 01/01/2025 02:00:00","BZN|DE-LU","55714.21","54004.77"," "
"01/01/2025 02:00:00 - 01/01/2025 02:15:00","BZN|DE-LU","55660.72","53794.24"," "
"01/01/2025 02:15:00 - 01/01/2025 02:30:00","BZN|DE-LU","55214.63","53889.47"," "
"01/01/2025 02:30:00 - 01/01/2025 02:45:00","BZN|DE-LU","55906.13","53642.49"," "
"01/01/2025 02:45:00 - 01/01/2025 03:00:00","BZN|DE-LU","55542.07","53483.38"," "
"01/01/2025 03:00:00 - 01/01/2025 03:15:00","BZN|DE-LU","53898.15","52040.88"," "
"01/01/2025 03:15:00 - 01/01/2025 03:30:00","BZN|DE-LU","53534.44","51619.31"," "
"01/01/2025 03:30:00 - 01/01/2025 03:45:00","BZN|DE-LU","53592.99","51730.29"," "
"01/01/2025 03:45:00 - 01/01/2025 04:00:00","BZN|DE-LU","54096.47","51983.94"," "
"01/01/2025 04:00:00 - 01/01/2025 04:15:00","BZN|DE-LU","53588.95","51749.32"," "
"01/01/2025 04:15:00 - 01/01/2025 04:30:00","BZN|DE-LU","53451.01","51539.54"," "
"01/01/2025 04:30:00 - 01/01/2025 04:45:00","BZN|DE-LU","53584.31","51531.64"," "
