"MTU (CET/CEST)","Area","Generation Forecast (MW)","Actual Generation (MW)","Scheduled Consumption (MW)"
"01/01/2020 00:00:00 - 01/01/2020 01:00:00","BZN|DE-LU","38023.37","41130.86"," "
"01/01/2020 01:00:00 - 01/01/2020 02:00:00","BZN|DE-LU","36927.27","40993.59"," "
"01/01/2020 02:00:00 - 01/01/2020 03:00:00","BZN|DE-LU","36452.74","42786.73"," "
"01/01/2020 03:00:00 - 01/01/2020 04:00:00","BZN|DE-LU","36473.05","43220.92"," "
"01/01/2020 04:00:00 - 01/01/2020 05:00:00","BZN|DE-LU","36265.73","43108.02"," "
"01/01/2020 05:00:00 - 01/01/2020 06:00:00","BZN|DE-LU","36293.11","43064.61"," "
"01/01/2020 06:00:00 - 01/01/2020 07:00:00","BZN|DE-LU","36285.97","41961.25"," "
"01/01/2020 07:00:00 - 01/01/2020 08:00:00","BZN|DE-LU","37142.11","41184.16"," "
"01/01/2020 08:00:00 - 01/01/2020 09:00:00","BZN|DE-LU","38964.40","41845.18"," "
"01/01/2020 09:00:00 - 01/01/2020 10:00:00","BZN|DE-LU","42805.72","44787.86"," "
"01/01/2020 10:00:00 - 01/01/2020 11:00:00","BZN|DE-LU","46072.72","48746.73"," "
"01/01/2020 11:00:00 - 01/01/2020 12:00:00","BZN|DE-LU","49167.87","51589.56"," "
"01/01/2020 12:00:00 - 01/01/2020 13:00:00","BZN|DE-LU","50654.61","52981.94"," "
"01/01/2020 13:00:00 - 01/01/2020 14:00:00","BZN|DE-LU","49252.63","52331.04"," "
"01/01/2020 14:00:00 - 01/01/2020 15:00:00","BZN|DE-LU","46330.05","50282.22"," "
"01/01/2020 15:00:00 - 01/01/2020 16:00:00","BZN|DE-LU","43645.81","46365.41"," "
"01/01/2020 16:00:00 - 01/01/2020 17:00:00","BZN|DE-LU","43085.28","45606.90"," "
"01/01/2020 17:00:00 - 01/01/2020 18:00:00","BZN|DE-LU","47639.99","47900.80"," "
"01/01/2020 18:00:00 - 01/01/2020 19:00:00","BZN|DE-LU","50642.41","50478.25"," "
"01/01/2020 19:00:00 - 01/01/2020 20:00:00","BZN|DE-LU","51754.88","50564.79"," "
"01/01/2020 20:00:00 - 01/01/2020 21:00:00","BZN|DE-LU","50987.40","50944.82"," "
"01/01/2020 21:00:00 - 01/01/2020 22:00:00","BZN|DE-LU","48105.37","50766.25"," "
"01/01/2020 22:00:00 - 01/01/2020 23:00:00","BZN|DE-LU","46865.92","49706.17"," "
"01/01/2020 23:00:00 - 02/01/2020 00:00:00","BZN|DE-LU","45904.84","48678.59"," "
"02/01/2020 00:00:00 - 02/01/2020 01:00:00","BZN|DE-LU","43068.06","48908.58"," "
"02/01/2020 01:00:00 - 02/01/2020 02:00:00","BZN|DE-LU","42014.27","48765.59"," "
"02/01/2020 02:00:00 - 02/01/2020 03:00:00","BZN|DE-LU","41617.53","48377.39"," "
"02/01/2020 03:00:00 - 02/01/2020 04:00:00","BZN|DE-LU","41169.52","47323.02"," "
"02/01/2020 04:00:00 - 02/01/2020 05:00:00","BZN|DE-LU","40202.71","45964.44"," "
"02/01/2020 05:00:00 - 02/01/2020 06:00:00","BZN|DE-LU","42915.71","45630.95"," "
"02/01/2020 06:00:00 - 02/01/2020 07:00:00","BZN|DE-LU","46153.62","48066.17"," "
"02/01/2020 07:00:00 - 02/01/2020 08:00:00","BZN|DE-LU","51979.94","50464.69"," "
"02/01/2020 08:00:00 - 02/01/2020 09:00:00","BZN|DE-LU","55787.24","54150.45"," "
"02/01/2020 09:00:00 - 02/01/2020 10:00:00","BZN|DE-LU","58581.16","58139.82"," "
"02/01/2020 10:00:00 - 02/01/2020 11:00:00","BZN|DE-LU","60674.72","61789.02"," "
"02/01/2020 11:00:00 - 02/01/2020 12:00:00","BZN|DE-LU","60772.21","61465.11"," "
"02/01/2020 12:00:00 - 02/01/2020 13:00:00","BZN|DE-LU","60658.05","61050.48"," "
"02/01/2020 13:00:00 - 02/01/2020 14:00:00","BZN|DE-LU","59781.63","59847.16"," "
"02/01/2020 14:00:00 - 02/01/2020 15:00:00","BZN|DE-LU","57515.23","57599.29"," "
"02/01/2020 15:00:00 - 02/01/2020 16:00:00","BZN|DE-LU","55500.23","55449.13"," "
"02/01/2020 16:00:00 - 02/01/2020 17:00:00","BZN|DE-LU","55975.17","55785.10"," "
"02/01/2020 17:00:00 - 02/01/2020 18:00:00","BZN|DE-LU","59898.41","58610.78"," "
"02/01/2020 18:00:00 - 02/01/2020 19:00:00","BZN|DE-LU","62348.46","60986.91"," "
"02/01/2020 19:00:00 - 02/01/2020 20:00:00","BZN|DE-LU","61986.31","61360.87"," "
"02/01/2020 20:00:00 - 02/01/2020 21:00:00","BZN|DE-LU","60308.97","61701.40"," "
"02/01/2020 21:00:00 - 02/01/2020 22:00:00","BZN|DE-LU","59402.43","60536.16"," "
"02/01/2020 22:00:00 - 02/01/2020 23:00:00","BZN|DE-LU","58098.48","59432.20"," "
"02/01/2020 23:00:00 - 03/01/2020 00:00:00","BZN|DE-LU","54805.07","57490.48"," "
"03/01/2020 00:00:00 - 03/01/2020 01:00:00","BZN|DE-LU","53536.70","58801.87"," "
"03/01/2020 01:00:00 - 03/01/2020 02:00:00","BZN|DE-LU","53256.00","60070.71"," "
"03/01/2020 02:00:00 - 03/01/2020 03:00:00","BZN|DE-LU","53097.65","60019.61"," "
"03/01/2020 03:00:00 - 03/01/2020 04:00:00","BZN|DE-LU","53693.44","60618.46"," "
"03/01/2020 04:00:00 - 03/01/2020 05:00:00","BZN|DE-LU","55062.28","61895.10"," "
"03/01/2020 05:00:00 - 03/01/2020 06:00:00","BZN|DE-LU","56480.50","63316.47"," "
"03/01/2020 06:00:00 - 03/01/2020 07:00:00","BZN|DE-LU","60627.24","64262.72"," "
"03/01/2020 07:00:00 - 03/01/2020 08:00:00","BZN|DE-LU","66627.24","66514.03"," "
"03/01/2020 08:00:00 - 03/01/2020 09:00:00","BZN|DE-LU","70063.71","67822.16"," "
"03/01/2020 09:00:00 - 03/01/2020 10:00:00","BZN|DE-LU","70424.74","69634.74"," "
"03/01/2020 10:00:00 - 03/01/2020 11:00:00","BZN|DE-LU","70682.77","71350.16"," "
"03/01/2020 11:00:00 - 03/01/2020 12:00:00","BZN|DE-LU","71034.93","72585.69"," "
"03/01/2020 12:00:00 - 03/01/2020 13:00:00","BZN|DE-LU","71323.88","72248.74"," "
"03/01/2020 13:00:00 - 03/01/2020 14:00:00","BZN|DE-LU","69298.63","70585.20"," "
