"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"01/01/2024 00:00:00 - 01/01/2024 00:15:00","BZN|DE-LU","30322.31","30470.72","30470.72","29950.80"
"01/01/2024 00:15:00 - 01/01/2024 00:30:00","BZN|DE-LU","30166.67","30244.93","30244.93","29602.34"
"01/01/2024 00:30:00 - 01/01/2024 00:45:00","BZN|DE-LU","30032.15","30009.93","30009.93","29608.35"
"01/01/2024 00:45:00 - 01/01/2024 01:00:00","BZN|DE-LU","29934.59","29901.80","29901.80","29854.90"
"01/01/2024 01:00:00 - 01/01/2024 01:15:00","BZN|DE-LU","29893.24","29650.83","29650.83","29874.51"
"01/01/2024 01:15:00 - 01/01/2024 01:30:00","BZN|DE-LU","29844.21","29554.63","29554.63","29706.91"
"01/01/2024 01:30:00 - 01/01/2024 01:45:00","BZN|DE-LU","29803.73","29401.25","29401.25","29462.58"
"01/01/2024 01:45:00 - 01/01/2024 02:00:00","BZN|DE-LU","29777.85","29239.98","29239.98","29596.91"
"01/01/2024 02:00:00 - 01/01/2024 02:15:00","BZN|DE-LU","29689.34","28920.74","28920.74","29668.03"
"01/01/2024 02:15:00 - 01/01/2024 02:30:00","BZN|DE-LU","29673.85","28924.26","28924.26","29663.58"
"01/01/2024 02:30:00 - 01/01/2024 02:45:00","BZN|DE-LU","29638.48","29085.94","29085.94","29811.96"
"01/01/2024 02:45:00 - 01/01/2024 03:00:00","BZN|DE-LU","29576.70","29186.05","29186.05","29829.56"
"01/01/2024 03:00:00 - 01/01/2024 03:15:00","BZN|DE-LU","29482.82","29119.00","29119.00","29543.93"
"01/01/2024 03:15:00 - 01/01/2024 03:30:00","BZN|DE-LU","29400.06","29095.94","29095.94","29248.21"
"01/01/2024 03:30:00 - 01/01/2024 03:45:00","BZN|DE-LU","29343.22","29114.60","29114.60","28986.06"
"01/01/2024 03:45:00 - 01/01/2024 04:00:00","BZN|DE-LU","29277.87","28983.89","28983.89","29054.40"
"01/01/2024 04:00:00 - 01/01/2024 04:15:00","BZN|DE-LU","29271.13","29015.44","29015.44","29047.60"
"01/01/2024 04:15:00 - 01/01/2024 04:30:00","BZN|DE-LU","29211.67","29218.59","29218.59","29282.69"
"01/01/2024 04:30:00 - 01/01/2024 04:45:00","BZN|DE-LU","29166.43","29189.98","29189.98","29217.44"
"01/01/2024 04:45:00 - 01/01/2024 05:00:00","BZN|DE-LU","29125.46","29057.44","29057.44","29005.27"
"01/01/2024 05:00:00 - 01/01/2024 05:15:00","BZN|DE-LU","29118.17","28852.26","28852.26","29186.09"
"01/01/2024 05:15:00 - 01/01/2024 05:30:00","BZN|DE-LU","29192.14","28838.00","28838.00","29269.97"
"01/01/2024 05:30:00 - 01/01/2024 05:45:00","BZN|DE-LU","29243.12","28835.38","28835.38","29374.08"
"01/01/2024 05:45:00 - 01/01/2024 06:00:00","BZN|DE-LU","29307.40","28863.01","28863.01","29222.27"
"01/01/2024 06:00:00 - 01/01/2024 06:15:00","BZN|DE-LU","29473.20","29192.28","29192.28","29425.58"
"01/01/2024 06:15:00 - 01/01/2024 06:30:00","BZN|DE-LU","29584.05","29780.32","29780.32","29228.47"
"01/01/2024 06:30:00 - 01/01/2024 06:45:00","BZN|DE-LU","29700.67","29795.48","29795.48","29120.35"
"01/01/2024 06:45:00 - 01/01/2024 07:00:00","BZN|DE-LU","29810.81","29728.76","29728.76","29239.34"
"01/01/2024 07:00:00 - 01/01/2024 07:15:00","BZN|DE-LU","29837.02","29713.24","29713.24","29426.89"
"01/01/2024 07:15:00 - 01/01/2024 07:30:00","BZN|DE-LU","29847.95","29689.20","29671.49","29700.79"
"01/01/2024 07:30:00 - 01/01/2024 07:45:00","BZN|DE-LU","29866.08","29728.49","29744.17","30019.46"
"01/01/2024 07:45:00 - 01/01/2024 08:00:00","BZN|DE-LU","29892.28","29760.25","29715.94","30254.46"
"01/01/2024 08:00:00 - 01/01/2024 08:15:00","BZN|DE-LU","30049.60","30009.81","30254.94","30493.24"
"01/01/2024 08:15:00 - 01/01/2024 08:30:00","BZN|DE-LU","30107.95","30141.41","30296.56","30394.68"
"01/01/2024 08:30:00 - 01/01/2024 08:45:00","BZN|DE-LU","30168.13","30248.69","30683.42","30509.05"
"01/01/2024 08:45:00 - 01/01/2024 09:00:00","BZN|DE-LU","30189.40","30360.77","30638.82","30722.77"
"01/01/2024 09:00:00 - 01/01/2024 09:15:00","BZN|DE-LU","30200.09","30444.26","30638.77","30659.59"
"01/01/2024 09:15:00 - 01/01/2024 09:30:00","BZN|DE-LU","30168.61","30467.98","30520.41","30697.36"
"01/01/2024 09:30:00 - 01/01/2024 09:45:00","BZN|DE-LU","30105.11","30473.53","30600.98","30613.69"
"01/01/2024 09:45:00 - 01/01/2024 10:00:00","BZN|DE-LU","30080.43","30509.13","30715.96","30519.82"
"01/01/2024 10:00:00 - 01/01/2024 10:15:00","BZN|DE-LU","30064.28","30550.24","30606.89","30613.99"
"01/01/2024 10:15:00 - 01/01/2024 10:30:00","BZN|DE-LU","30105.79","30604.24","30617.29","30599.76"
"01/01/2024 10:30:00 - 01/01/2024 10:45:00","BZN|DE-LU","30108.80","30631.07","30483.17","30610.19"
"01/01/2024 10:45:00 - 01/01/2024 11:00:00","BZN|DE-LU","30150.41","30690.93","30791.80","30142.67"
"01/01/2024 11:00:00 - 01/01/2024 11:15:00","BZN|DE-LU","30184.37","30724.57","30857.64","30179.89"
"01/01/2024 11:15:00 - 01/01/2024 11:30:00","BZN|DE-LU","30259.41","30740.96","30683.53","30302.66"
"01/01/2024 11:30:00 - 01/01/2024 11:45:00","BZN|DE-LU","30306.57","30734.20","30409.76","30460.69"
"01/01/2024 11:45:00 - 01/01/2024 12:00:00","BZN|DE-LU","30373.50","30727.60","30508.98","30805.47"
"01/01/2024 12:00:00 - 01/01/2024 12:15:00","BZN|DE-LU","30404.39","30698.91","30696.18","30602.55"
"01/01/2024 12:15:00 - 01/01/2024 12:30:00","BZN|DE-LU","30406.39","30636.36","30752.63","30525.42"
"01/01/2024 12:30:00 - 01/01/2024 12:45:00","BZN|DE-LU","30412.41","30576.10","30824.42","30646.48"
"01/01/2024 12:45:00 - 01/01/2024 13:00:00","BZN|DE-LU","30448.90","30545.21","30876.36","30451.36"
"01/01/2024 13:00:00 - 01/01/2024 13:15:00","BZN|DE-LU","30414.15","30468.03","30710.76","30101.84"
"01/01/2024 13:15:00 - 01/01/2024 13:30:00","BZN|DE-LU","30233.71","30278.47","30399.77","29887.83"
"01/01/2024 13:30:00 - 01/01/2024 13:45:00","BZN|DE-LU","30028.68","30075.93","29963.14","29817.02"
"01/01/2024 13:45:00 - 01/01/2024 14:00:00","BZN|DE-LU","29785.36","29847.74","29626.36","29863.01"
"01/01/2024 14:00:00 - 01/01/2024 14:15:00","BZN|DE-LU","29558.57","29560.70","29498.97","29016.83"
"01/01/2024 14:15:00 - 01/01/2024 14:30:00","BZN|DE-LU","29349.53","29257.41","29345.35","28783.93"
"01/01/2024 14:30:00 - 01/01/2024 14:45:00","BZN|DE-LU","29135.38","28951.72","29052.38","28543.91"
"01/01/2024 14:45:00 - 01/01/2024 15:00:00","BZN|DE-LU","28907.48","28646.32","28741.01","28261.00"
"01/01/2024 15:00:00 - 01/01/2024 15:15:00","BZN|DE-LU","28641.42","28369.63","28413.15","28039.15"
"01/01/2024 15:15:00 - 01/01/2024 15:30:00","BZN|DE-LU","28341.47","28143.07","28257.00","27755.25"
"01/01/2024 15:30:00 - 01/01/2024 15:45:00","BZN|DE-LU","28034.67","27916.87","27788.09","27403.91"
"01/01/2024 15:45:00 - 01/01/2024 16:00:00","BZN|DE-LU","27730.05","27686.02","27567.70","27065.54"
"01/01/2024 16:00:00 - 01/01/2024 16:15:00","BZN|DE-LU","27455.07","27491.57","27145.93","27254.60"
"01/01/2024 16:15:00 - 01/01/2024 16:30:00","BZN|DE-LU","27346.81","27401.25","26952.68","27408.82"
"01/01/2024 16:30:00 - 01/01/2024 16:45:00","BZN|DE-LU","27232.44","27307.85","26682.50","27508.81"
"01/01/2024 16:45:00 - 01/01/2024 17:00:00","BZN|DE-LU","27116.88","27212.23","26725.17","27825.40"
