"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"01/01/2017 00:00:00 - 01/01/2017 00:15:00","BZN|DE-AT-LU","13104.05","6636.00","6604.57","12223.58"
"01/01/2017 00:15:00 - 01/01/2017 00:30:00","BZN|DE-AT-LU","13062.59","6614.00","6586.31","12273.89"
"01/01/2017 00:30:00 - 01/01/2017 00:45:00","BZN|DE-AT-LU","13021.11","6595.00","6565.89","12369.64"
"01/01/2017 00:45:00 - 01/01/2017 01:00:00","BZN|DE-AT-LU","12984.25","6572.00","6544.14","12335.78"
"01/01/2017 01:00:00 - 01/01/2017 01:15:00","BZN|DE-AT-LU","12962.29","6078.00","6534.46","12343.06"
"01/01/2017 01:15:00 - 01/01/2017 01:30:00","BZN|DE-AT-LU","12921.21","6044.00","6505.42","12303.11"
"01/01/2017 01:30:00 - 01/01/2017 01:45:00","BZN|DE-AT-LU","12878.98","6044.00","6474.69","12333.36"
"01/01/2017 01:45:00 - 01/01/2017 02:00:00","BZN|DE-AT-LU","12839.09","5836.00","6442.08","12299.09"
"01/01/2017 02:00:00 - 01/01/2017 02:15:00","BZN|DE-AT-LU","12850.19","5794.00","6391.96","12276.82"
"01/01/2017 02:15:00 - 01/01/2017 02:30:00","BZN|DE-AT-LU","12828.29","5733.00","6386.63","12147.15"
"01/01/2017 02:30:00 - 01/01/2017 02:45:00","BZN|DE-AT-LU","12809.20","5703.00","6380.55","11918.57"
"01/01/2017 02:45:00 - 01/01/2017 03:00:00","BZN|DE-AT-LU","12794.60","5700.00","6372.92","11846.26"
"01/01/2017 03:00:00 - 01/01/2017 03:15:00","BZN|DE-AT-LU","12771.51","5682.00","6366.45","11791.43"
"01/01/2017 03:15:00 - 01/01/2017 03:30:00","BZN|DE-AT-LU","12738.53","5660.00","6362.94","11760.78"
"01/01/2017 03:30:00 - 01/01/2017 03:45:00","BZN|DE-AT-LU","12705.61","5643.07","6357.69","11719.03"
"01/01/2017 03:45:00 - 01/01/2017 04:00:00","BZN|DE-AT-LU","12670.31","5726.07","6354.20","11755.56"
"01/01/2017 04:00:00 - 01/01/2017 04:15:00","BZN|DE-AT-LU","12636.08","5825.00","6329.41","11829.09"
"01/01/2017 04:15:00 - 01/01/2017 04:30:00","BZN|DE-AT-LU","12650.61","5856.00","6349.13","11818.45"
"01/01/2017 04:30:00 - 01/01/2017 04:45:00","BZN|DE-AT-LU","12663.89","5876.00","6364.36","11816.09"
"01/01/2017 04:45:00 - 01/01/2017 05:00:00","BZN|DE-AT-LU","12682.29","5861.00","6385.71","11933.00"
"01/01/2017 05:00:00 - 01/01/2017 05:15:00","BZN|DE-AT-LU","12703.79","5861.00","6166.95","12030.10"
"01/01/2017 05:15:00 - 01/01/2017 05:30:00","BZN|DE-AT-LU","12763.74","5883.00","6218.53","12117.28"
"01/01/2017 05:30:00 - 01/01/2017 05:45:00","BZN|DE-AT-LU","12820.33","5911.00","6269.17","12136.34"
"01/01/2017 05:45:00 - 01/01/2017 06:00:00","BZN|DE-AT-LU","12878.64","5922.00","6318.44","12191.50"
"01/01/2017 06:00:00 - 01/01/2017 06:15:00","BZN|DE-AT-LU","12949.16","5882.00","6367.31","12522.72"
"01/01/2017 06:15:00 - 01/01/2017 06:30:00","BZN|DE-AT-LU","12999.41","5966.00","6410.47","12483.87"
"01/01/2017 06:30:00 - 01/01/2017 06:45:00","BZN|DE-AT-LU","13049.79","5798.00","6452.54","12482.44"
"01/01/2017 06:45:00 - 01/01/2017 07:00:00","BZN|DE-AT-LU","13105.02","5778.00","6488.42","12653.88"
"01/01/2017 07:00:00 - 01/01/2017 07:15:00","BZN|DE-AT-LU","13168.72","5840.00","6534.93","12731.95"
"01/01/2017 07:15:00 - 01/01/2017 07:30:00","BZN|DE-AT-LU","13281.16","6119.00","6570.24","12684.74"
"01/01/2017 07:30:00 - 01/01/2017 07:45:00","BZN|DE-AT-LU","13391.03","6218.00","6600.70","12812.31"
"01/01/2017 07:45:00 - 01/01/2017 08:00:00","BZN|DE-AT-LU","13504.88","6266.00","6634.51","12984.41"
"01/01/2017 08:00:00 - 01/01/2017 08:15:00","BZN|DE-AT-LU","13614.08","6403.00","6659.37","12969.99"
"01/01/2017 08:15:00 - 01/01/2017 08:30:00","BZN|DE-AT-LU","13716.09","6456.00","6690.06","13067.04"
"01/01/2017 08:30:00 - 01/01/2017 08:45:00","BZN|DE-AT-LU","13812.00","6527.00","6714.69","13128.03"
"01/01/2017 08:45:00 - 01/01/2017 09:00:00","BZN|DE-AT-LU","13910.55","6328.00","6734.15","13187.43"
"01/01/2017 09:00:00 - 01/01/2017 09:15:00","BZN|DE-AT-LU","13983.79","6584.00","6740.98","13197.20"
"01/01/2017 09:15:00 - 01/01/2017 09:30:00","BZN|DE-AT-LU","14016.39","6594.00","6757.97","13126.07"
"01/01/2017 09:30:00 - 01/01/2017 09:45:00","BZN|DE-AT-LU","14058.17","6599.00","6774.27","12988.83"
"01/01/2017 09:45:00 - 01/01/2017 10:00:00","BZN|DE-AT-LU","14098.99","6609.00","6793.18","12805.91"
"01/01/2017 10:00:00 - 01/01/2017 10:15:00","BZN|DE-AT-LU","14119.99","6862.00","6837.23","12550.75"
"01/01/2017 10:15:00 - 01/01/2017 10:30:00","BZN|DE-AT-LU","14011.30","6789.00","6760.50","12217.12"
"01/01/2017 10:30:00 - 01/01/2017 10:45:00","BZN|DE-AT-LU","13898.13","6730.00","6690.64","11775.90"
"01/01/2017 10:45:00 - 01/01/2017 11:00:00","BZN|DE-AT-LU","13780.15","6667.00","6628.22","11359.31"
"01/01/2017 11:00:00 - 01/01/2017 11:15:00","BZN|DE-AT-LU","13654.79","6601.00","6128.45","11176.81"
"01/01/2017 11:15:00 - 01/01/2017 11:30:00","BZN|DE-AT-LU","13514.37","6540.00","6076.88","10936.01"
"01/01/2017 11:30:00 - 01/01/2017 11:45:00","BZN|DE-AT-LU","13386.91","6468.00","6019.86","10822.43"
"01/01/2017 11:45:00 - 01/01/2017 12:00:00","BZN|DE-AT-LU","13254.69","6400.00","5967.44","10582.76"
"01/01/2017 12:00:00 - 01/01/2017 12:15:00","BZN|DE-AT-LU","13120.39","6323.00","5896.82","10415.34"
"01/01/2017 12:15:00 - 01/01/2017 12:30:00","BZN|DE-AT-LU","12935.98","6238.00","5837.04","10236.85"
"01/01/2017 12:30:00 - 01/01/2017 12:45:00","BZN|DE-AT-LU","12754.78","6148.00","5780.67","9967.98"
"01/01/2017 12:45:00 - 01/01/2017 13:00:00","BZN|DE-AT-LU","12588.40","6060.00","5705.88","9739.69"
"01/01/2017 13:00:00 - 01/01/2017 13:15:00","BZN|DE-AT-LU","12456.93","5966.00","5648.43","9691.56"
"01/01/2017 13:15:00 - 01/01/2017 13:30:00","BZN|DE-AT-LU","12433.44","5879.00","5615.57","9645.03"
"01/01/2017 13:30:00 - 01/01/2017 13:45:00","BZN|DE-AT-LU","12430.34","5791.00","5581.08","9563.34"
"01/01/2017 13:45:00 - 01/01/2017 14:00:00","BZN|DE-AT-LU","12410.29","5705.00","5525.92","9410.87"
"01/01/2017 14:00:00 - 01/01/2017 14:15:00","BZN|DE-AT-LU","12419.87","5656.00","5476.16","9238.13"
"01/01/2017 14:15:00 - 01/01/2017 14:30:00","BZN|DE-AT-LU","12463.91","5554.00","5406.78","9124.17"
"01/01/2017 14:30:00 - 01/01/2017 14:45:00","BZN|DE-AT-LU","12489.84","5459.00","5343.41","8914.49"
"01/01/2017 14:45:00 - 01/01/2017 15:00:00","BZN|DE-AT-LU","12532.86","5363.00","5286.45","8793.92"
"01/01/2017 15:00:00 - 01/01/2017 15:15:00","BZN|DE-AT-LU","12582.22","5266.00","5224.44","8668.03"
"01/01/2017 15:15:00 - 01/01/2017 15:30:00","BZN|DE-AT-LU","12669.03","5225.00","5177.75","8550.59"
"01/01/2017 15:30:00 - 01/01/2017 15:45:00","BZN|DE-AT-LU","12767.53","5177.00","5131.41","8560.63"
"01/01/2017 15:45:00 - 01/01/2017 16:00:00","BZN|DE-AT-LU","12849.85","5140.00","5077.55","8572.53"
"01/01/2017 16:00:00 - 01/01/2017 16:15:00","BZN|DE-AT-LU","12938.43","5072.00","5001.60","8466.87"
"01/01/2017 16:15:00 - 01/01/2017 16:30:00","BZN|DE-AT-LU","13012.39","4970.00","4899.16","8518.07"
"01/01/2017 16:30:00 - 01/01/2017 16:45:00","BZN|DE-AT-LU","13078.40","4877.00","4802.18","8623.96"
"01/01/2017 16:45:00 - 01/01/2017 17:00:00","BZN|DE-AT-LU","13164.55","4779.00","4711.26","8697.30"
"01/01/2017 17:00:00 - 01/01/2017 17:15:00","BZN|DE-AT-LU","13244.39","4680.00","4134.40","8815.84"
"01/01/2017 17:15:00 - 01/01/2017 17:30:00","BZN|DE-AT-LU","13321.96","4569.00","4081.14","8994.24"
"01/01/2017 17:30:00 - 01/01/2017 17:45:00","BZN|DE-AT-LU","13409.64","4453.00","4030.60","9073.87"
