"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"01/01/2015 00:00:00 - 01/01/2015 00:15:00","BZN|DE-AT-LU","7517.70","3713.00"," ","8866.33"
"01/01/2015 00:15:00 - 01/01/2015 00:30:00","BZN|DE-AT-LU","7603.26","3789.00"," ","8867.96"
"01/01/2015 00:30:00 - 01/01/2015 00:45:00","BZN|DE-AT-LU","7695.36","3866.00"," ","8986.90"
"01/01/2015 00:45:00 - 01/01/2015 01:00:00","BZN|DE-AT-LU","7779.20","3942.00"," ","8980.77"
"01/01/2015 01:00:00 - 01/01/2015 01:15:00","BZN|DE-AT-LU","8108.18","4175.50"," ","9045.36"
"01/01/2015 01:15:00 - 01/01/2015 01:30:00","BZN|DE-AT-LU","8177.99","4205.50"," ","9167.71"
"01/01/2015 01:30:00 - 01/01/2015 01:45:00","BZN|DE-AT-LU","8252.01","4235.50"," ","9143.45"
"01/01/2015 01:45:00 - 01/01/2015 02:00:00","BZN|DE-AT-LU","8311.46","4265.50"," ","9163.45"
"01/01/2015 02:00:00 - 01/01/2015 02:15:00","BZN|DE-AT-LU","8329.50","4296.50"," ","9284.11"
"01/01/2015 02:15:00 - 01/01/2015 02:30:00","BZN|DE-AT-LU","8346.40","4323.00"," ","9304.37"
"01/01/2015 02:30:00 - 01/01/2015 02:45:00","BZN|DE-AT-LU","8339.78","4350.00"," ","9254.25"
"01/01/2015 02:45:00 - 01/01/2015 03:00:00","BZN|DE-AT-LU","8346.95","4377.00"," ","9305.59"
"01/01/2015 03:00:00 - 01/01/2015 03:15:00","BZN|DE-AT-LU","8350.12","4403.50"," ","9323.43"
"01/01/2015 03:15:00 - 01/01/2015 03:30:00","BZN|DE-AT-LU","8401.30","4430.00"," ","9174.49"
"01/01/2015 03:30:00 - 01/01/2015 03:45:00","BZN|DE-AT-LU","8426.78","4458.00"," ","9197.66"
"01/01/2015 03:45:00 - 01/01/2015 04:00:00","BZN|DE-AT-LU","8456.88","4485.00"," ","9234.51"
"01/01/2015 04:00:00 - 01/01/2015 04:15:00","BZN|DE-AT-LU","8493.62","4509.50"," ","9272.28"
"01/01/2015 04:15:00 - 01/01/2015 04:30:00","BZN|DE-AT-LU","8551.31","4532.50"," ","9266.88"
"01/01/2015 04:30:00 - 01/01/2015 04:45:00","BZN|DE-AT-LU","8612.63","4556.50"," ","9321.62"
"01/01/2015 04:45:00 - 01/01/2015 05:00:00","BZN|DE-AT-LU","8669.58","4580.50"," ","9416.40"
"01/01/2015 05:00:00 - 01/01/2015 05:15:00","BZN|DE-AT-LU","8707.36","4613.50"," ","9581.81"
"01/01/2015 05:15:00 - 01/01/2015 05:30:00","BZN|DE-AT-LU","8737.44","4653.50"," ","9678.26"
"01/01/2015 05:30:00 - 01/01/2015 05:45:00","BZN|DE-AT-LU","8762.29","4693.50"," ","9681.74"
"01/01/2015 05:45:00 - 01/01/2015 06:00:00","BZN|DE-AT-LU","8773.30","4734.50"," ","9693.35"
"01/01/2015 06:00:00 - 01/01/2015 06:15:00","BZN|DE-AT-LU","8837.70","4771.50"," ","9855.62"
"01/01/2015 06:15:00 - 01/01/2015 06:30:00","BZN|DE-AT-LU","8894.33","4804.50"," ","10014.11"
"01/01/2015 06:30:00 - 01/01/2015 06:45:00","BZN|DE-AT-LU","8961.83","4838.50"," ","10390.26"
"01/01/2015 06:45:00 - 01/01/2015 07:00:00","BZN|DE-AT-LU","9037.59","4872.50"," ","10531.17"
"01/01/2015 07:00:00 - 01/01/2015 07:15:00","BZN|DE-AT-LU","9110.42","4913.50"," ","10675.45"
"01/01/2015 07:15:00 - 01/01/2015 07:30:00","BZN|DE-AT-LU","9205.38","4967.50"," ","10708.22"
"01/01/2015 07:30:00 - 01/01/2015 07:45:00","BZN|DE-AT-LU","9321.13","5022.50"," ","10812.78"
"01/01/2015 07:45:00 - 01/01/2015 08:00:00","BZN|DE-AT-LU","9466.58","5076.50"," ","10813.51"
"01/01/2015 08:00:00 - 01/01/2015 08:15:00","BZN|DE-AT-LU","9572.71","5127.50"," ","10807.88"
"01/01/2015 08:15:00 - 01/01/2015 08:30:00","BZN|DE-AT-LU","9677.83","5179.50"," ","10849.41"
"01/01/2015 08:30:00 - 01/01/2015 08:45:00","BZN|DE-AT-LU","9763.91","5231.50"," ","10619.88"
"01/01/2015 08:45:00 - 01/01/2015 09:00:00","BZN|DE-AT-LU","9877.49","5282.00"," ","10601.81"
"01/01/2015 09:00:00 - 01/01/2015 09:15:00","BZN|DE-AT-LU","9977.71","5314.00"," ","10621.20"
"01/01/2015 09:15:00 - 01/01/2015 09:30:00","BZN|DE-AT-LU","10085.73","5322.00"," ","10857.09"
"01/01/2015 09:30:00 - 01/01/2015 09:45:00","BZN|DE-AT-LU","10226.30","5329.50"," ","10958.92"
"01/01/2015 09:45:00 - 01/01/2015 10:00:00","BZN|DE-AT-LU","10373.80","5336.50"," ","10872.03"
"01/01/2015 10:00:00 - 01/01/2015 10:15:00","BZN|DE-AT-LU","10449.06","5353.50"," ","10973.41"
"01/01/2015 10:15:00 - 01/01/2015 10:30:00","BZN|DE-AT-LU","10462.07","5375.50"," ","11112.90"
"01/01/2015 10:30:00 - 01/01/2015 10:45:00","BZN|DE-AT-LU","10467.39","5398.50"," ","11303.37"
"01/01/2015 10:45:00 - 01/01/2015 11:00:00","BZN|DE-AT-LU","10467.78","5421.50"," ","11550.31"
"01/01/2015 11:00:00 - 01/01/2015 11:15:00","BZN|DE-AT-LU","10531.35","5444.50"," ","11604.13"
"01/01/2015 11:15:00 - 01/01/2015 11:30:00","BZN|DE-AT-LU","10521.18","5468.50"," ","11700.57"
"01/01/2015 11:30:00 - 01/01/2015 11:45:00","BZN|DE-AT-LU","10510.69","5490.50"," ","11762.85"
"01/01/2015 11:45:00 - 01/01/2015 12:00:00","BZN|DE-AT-LU","10503.81","5513.50"," ","12017.27"
"01/01/2015 12:00:00 - 01/01/2015 12:15:00","BZN|DE-AT-LU","10479.74","5527.50"," ","12051.57"
"01/01/2015 12:15:00 - 01/01/2015 12:30:00","BZN|DE-AT-LU","10502.50","5533.50"," ","12373.23"
"01/01/2015 12:30:00 - 01/01/2015 12:45:00","BZN|DE-AT-LU","10550.05","5538.50"," ","12528.49"
"01/01/2015 12:45:00 - 01/01/2015 13:00:00","BZN|DE-AT-LU","10591.99","5544.50"," ","12547.39"
"01/01/2015 13:00:00 - 01/01/2015 13:15:00","BZN|DE-AT-LU","10630.34","5552.50"," ","12580.76"
"01/01/2015 13:15:00 - 01/01/2015 13:30:00","BZN|DE-AT-LU","10663.25","5570.50"," ","12808.65"
"01/01/2015 13:30:00 - 01/01/2015 13:45:00","BZN|DE-AT-LU","10695.35","5588.50"," ","12846.45"
"01/01/2015 13:45:00 - 01/01/2015 14:00:00","BZN|DE-AT-LU","10720.44","5607.00"," ","12724.98"
"01/01/2015 14:00:00 - 01/01/2015 14:15:00","BZN|DE-AT-LU","10790.23","5634.00"," ","12682.44"
"01/01/2015 14:15:00 - 01/01/2015 14:30:00","BZN|DE-AT-LU","10874.34","5666.00"," ","12623.99"
"01/01/2015 14:30:00 - 01/01/2015 14:45:00","BZN|DE-AT-LU","10954.32","5698.00"," ","12472.55"
"01/01/2015 14:45:00 - 01/01/2015 15:00:00","BZN|DE-AT-LU","11024.26","5730.00"," ","12397.86"
"01/01/2015 15:00:00 - 01/01/2015 15:15:00","BZN|DE-AT-LU","11164.02","5784.00"," ","12471.97"
"01/01/2015 15:15:00 - 01/01/2015 15:30:00","BZN|DE-AT-LU","11333.04","5863.00"," ","12537.48"
"01/01/2015 15:30:00 - 01/01/2015 15:45:00","BZN|DE-AT-LU","11480.66","5941.00"," ","12766.93"
"01/01/2015 15:45:00 - 01/01/2015 16:00:00","BZN|DE-AT-LU","11641.80","6019.00"," ","13130.02"
"01/01/2015 16:00:00 - 01/01/2015 16:15:00","BZN|DE-AT-LU","11776.11","6085.00"," ","13469.85"
"01/01/2015 16:15:00 - 01/01/2015 16:30:00","BZN|DE-AT-LU","11942.75","6144.00"," ","14041.28"
"01/01/2015 16:30:00 - 01/01/2015 16:45:00","BZN|DE-AT-LU","12117.65","6202.00"," ","14549.06"
"01/01/2015 16:45:00 - 01/01/2015 17:00:00","BZN|DE-AT-LU","12292.72","6261.00"," ","15074.84"
"01/01/2015 17:00:00 - 01/01/2015 17:15:00","BZN|DE-AT-LU","12435.81","6339.50"," ","15500.52"
"01/01/2015 17:15:00 - 01/01/2015 17:30:00","BZN|DE-AT-LU","12588.37","6441.50"," ","15923.33"
"01/01/2015 17:30:00 - 01/01/2015 17:45:00","BZN|DE-AT-LU","12753.82","6543.50"," ","16490.81"
"01/01/2015 17:45:00 - 01/01/2015 18:00:00","BZN|DE-AT-LU","12935.83","6644.50"," ","16679.16"
"01/01/2015 18:00:00 - 01/01/2015 18:15:00","BZN|DE-AT-LU","13119.60","6747.50"," ","17069.44"
"01/01/2015 18:15:00 - 01/01/2015 18:30:00","BZN|DE-AT-LU","13330.72","6852.50"," ","17374.25"
"01/01/2015 18:30:00 - 01/01/2015 18:45:00","BZN|DE-AT-LU","13521.94","6956.50"," ","17609.67"
"01/01/2015 18:45:00 - 01/01/2015 19:00:00","BZN|DE-AT-LU","13756.79","7061.50"," ","17858.79"
"01/01/2015 19:00:00 - 01/01/2015 19:15:00","BZN|DE-AT-LU","13984.85","7183.50"," ","18200.23"
"01/01/2015 19:15:00 - 01/01/2015 19:30:00","BZN|DE-AT-LU","14233.42","7332.50"," ","18275.27"
"01/01/2015 19:30:00 - 01/01/2015 19:45:00","BZN|DE-AT-LU","14485.93","7481.50"," ","18465.87"
"01/01/2015 19:45:00 - 01/01/2015 20:00:00","BZN|DE-AT-LU","14744.83","7629.50"," ","18769.02"
"01/01/2015 20:00:00 - 01/01/2015 20:15:00","BZN|DE-AT-LU","14992.31","7793.50"," ","19085.28"
"01/01/2015 20:15:00 - 01/01/2015 20:30:00","BZN|DE-AT-LU","15275.48","7971.50"," ","19263.65"
"01/01/2015 20:30:00 - 01/01/2015 20:45:00","BZN|DE-AT-LU","15618.96","8148.50"," ","19535.89"
"01/01/2015 20:45:00 - 01/01/2015 21:00:00","BZN|DE-AT-LU","15985.89","8326.50"," ","19812.67"
"01/01/2015 21:00:00 - 01/01/2015 21:15:00","BZN|DE-AT-LU","16245.83","8504.50"," ","19958.24"
"01/01/2015 21:15:00 - 01/01/2015 21:30:00","BZN|DE-AT-LU","16526.09","8689.50"," ","20139.39"
"01/01/2015 21:30:00 - 01/01/2015 21:45:00","BZN|DE-AT-LU","16766.41","8875.50"," ","20334.89"
"01/01/2015 21:45:00 - 01/01/2015 22:00:00","BZN|DE-AT-LU","17070.28","9061.00"," ","20624.91"
"01/01/2015 22:00:00 - 01/01/2015 22:15:00","BZN|DE-AT-LU","17374.42","9234.00"," ","20376.91"
"01/01/2015 22:15:00 - 01/01/2015 22:30:00","BZN|DE-AT-LU","17734.33","9380.00"," ","20531.14"
"01/01/2015 22:30:00 - 01/01/2015 22:45:00","BZN|DE-AT-LU","18129.17","9526.50"," ","20645.76"
"01/01/2015 22:45:00 - 01/01/2015 23:00:00","BZN|DE-AT-LU","18519.22","9671.00"," ","20944.35"
"01/01/2015 23:00:00 - 01/01/2015 23:15:00","BZN|DE-AT-LU","18825.51","9800.00"," ","21030.71"
"01/01/2015 23:15:00 - 01/01/2015 23:30:00","BZN|DE-AT-LU","19156.38","9914.50"," ","21343.11"
"01/01/2015 23:30:00 - 01/01/2015 23:45:00","BZN|DE-AT-LU","19494.82","10028.50"," ","21701.33"
"01/01/2015 23:45:00 - 02/01/2015 00:00:00","BZN|DE-AT-LU","19671.81","10142.50"," ","21826.98"
