"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"01/01/2021 11:15:00 - 01/01/2021 11:30:00","BZN|DE-LU","2101.70","1842.30","1273.54","1674.66"
"01/01/2021 11:30:00 - 01/01/2021 11:45:00","BZN|DE-LU","2102.51","1815.55","1221.17","1555.01"
"01/01/2021 11:45:00 - 01/01/2021 12:00:00","BZN|DE-LU","2104.68","1794.94","1222.46","1489.57"
"01/01/2021 12:00:00 - 01/01/2021 12:15:00","BZN|DE-LU","2116.81","1782.37","1218.95","1431.39"
"01/01/2021 12:15:00 - 01/01/2021 12:30:00","BZN|DE-LU","2138.79","1775.55","1210.42","1330.56"
"01/01/2021 12:30:00 - 01/01/2021 12:45:00","BZN|DE-LU","2176.76","1784.99","1178.63","1266.37"
"01/01/2021 12:45:00 - 01/01/2021 13:00:00","BZN|DE-LU","2241.52","1812.76","1210.63","1199.36"
"01/01/2021 13:00:00 - 01/01/2021 13:15:00","BZN|DE-LU","2308.95","1878.05","1237.14","1135.59"
"01/01/2021 13:15:00 - 01/01/2021 13:30:00","BZN|DE-LU","2364.57","1900.04","1236.78","1142.55"
"01/01/2021 13:30:00 - 01/01/2021 13:45:00","BZN|DE-LU","2407.66","1913.66","1220.57","1133.34"
"01/01/2021 13:45:00 - 01/01/2021 14:00:00","BZN|DE-LU","2445.35","1929.74","1252.10","1141.83"
"01/01/2021 14:00:00 - 01/01/2021 14:15:00","BZN|DE-LU","2483.08","2112.43","1282.99","1153.57"
"01/01/2021 14:15:00 - 01/01/2021 14:30:00","BZN|DE-LU","2522.04","2134.60","1309.76","1213.92"
"01/01/2021 14:30:00 - 01/01/2021 14:45:00","BZN|DE-LU","2558.84","2164.77","1303.55","1255.86"
"01/01/2021 14:45:00 - 01/01/2021 15:00:00","BZN|DE-LU","2600.22","2198.59","1359.54","1301.75"
"01/01/2021 15:00:00 - 01/01/2021 15:15:00","BZN|DE-LU","2656.00","2252.84","1424.19","1437.96"
"01/01/2021 15:15:00 - 01/01/2021 15:30:00","BZN|DE-LU","2775.02","2366.40","1490.60","1484.44"
"01/01/2021 15:30:00 - 01/01/2021 15:45:00","BZN|DE-LU","2897.71","2478.35","1526.54","1576.98"
"01/01/2021 15:45:00 - 01/01/2021 16:00:00","BZN|DE-LU","3015.62","2590.30","1613.10","1696.24"
"01/01/2021 16:00:00 - 01/01/2021 16:15:00","BZN|DE-LU","3146.33","2718.34","1694.48","1846.67"
"01/01/2021 16:15:00 - 01/01/2021 16:30:00","BZN|DE-LU","3304.97","2880.92","1822.19","2023.08"
"01/01/2021 16:30:00 - 01/01/2021 16:45:00","BZN|DE-LU","3464.40","3046.75","1979.69","2238.71"
"01/01/2021 16:45:00 - 01/01/2021 17:00:00","BZN|DE-LU","3617.81","3214.42","2107.39","2435.96"
"01/01/2021 17:00:00 - 01/01/2021 17:15:00","BZN|DE-LU","3760.17","3372.73","2280.31","2623.59"
"01/01/2021 17:15:00 - 01/01/2021 17:30:00","BZN|DE-LU","3901.00","3512.88","2400.10","2817.52"
"01/01/2021 17:30:00 - 01/01/2021 17:45:00","BZN|DE-LU","4023.95","3640.14","2502.02","3044.41"
"01/01/2021 17:45:00 - 01/01/2021 18:00:00","BZN|DE-LU","4145.06","3765.09","2594.79","3184.72"
"01/01/2021 18:00:00 - 01/01/2021 18:15:00","BZN|DE-LU","4251.29","3872.27","2678.82","3328.50"
"01/01/2021 18:15:00 - 01/01/2021 18:30:00","BZN|DE-LU","4337.82","3947.77","2774.23","3542.97"
"01/01/2021 18:30:00 - 01/01/2021 18:45:00","BZN|DE-LU","4410.17","4008.54","2816.48","3622.46"
"01/01/2021 18:45:00 - 01/01/2021 19:00:00","BZN|DE-LU","4468.33","4059.15","2896.86","3699.88"
"01/01/2021 19:00:00 - 01/01/2021 19:15:00","BZN|DE-LU","4514.91","4101.61","2959.66","3781.47"
"01/01/2021 19:15:00 - 01/01/2021 19:30:00","BZN|DE-LU","4559.86","4147.47","2993.01","3850.09"
"01/01/2021 19:30:00 - 01/01/2021 19:45:00","BZN|DE-LU","4611.10","4198.91","3002.31","3968.72"
"01/01/2021 19:45:00 - 01/01/2021 20:00:00","BZN|DE-LU","4662.09","4250.66","3073.06","4049.07"
"01/01/2021 20:00:00 - 01/01/2021 20:15:00","BZN|DE-LU","4715.58","4295.21","3136.97","4109.83"
"01/01/2021 20:15:00 - 01/01/2021 20:30:00","BZN|DE-LU","4762.55","4321.99","3184.35","4133.41"
"01/01/2021 20:30:00 - 01/01/2021 20:45:00","BZN|DE-LU","4814.46","4353.54","3181.30","4208.35"
"01/01/2021 20:45:00 - 01/01/2021 21:00:00","BZN|DE-LU","4866.98","4386.14","3215.51","4266.29"
"01/01/2021 21:00:00 - 01/01/2021 21:15:00","BZN|DE-LU","4915.63","4420.42","3173.42","4332.87"
"01/01/2021 21:15:00 - 01/01/2021 21:30:00","BZN|DE-LU","4964.77","4459.47","3211.03","4381.71"
"01/01/2021 21:30:00 - 01/01/2021 21:45:00","BZN|DE-LU","5010.94","4502.12","3217.56","4428.40"
"01/01/2021 21:45:00 - 01/01/2021 22:00:00","BZN|DE-LU","5053.70","4540.91","3270.98","4398.51"
"01/01/2021 22:00:00 - 01/01/2021 22:15:00","BZN|DE-LU","5057.74","4543.45","3216.30","4516.65"
"01/01/2021 22:15:00 - 01/01/2021 22:30:00","BZN|DE-LU","5058.53","4541.34","3267.31","4664.94"
"01/01/2021 22:30:00 - 01/01/2021 22:45:00","BZN|DE-LU","5058.79","4533.90","3291.49","4728.28"
"01/01/2021 22:45:00 - 01/01/2021 23:00:00","BZN|DE-LU","5058.56","4525.70","3342.71","4725.01"
"01/01/2021 23:00:00 - 01/01/2021 23:15:00","BZN|DE-LU","5062.06","4524.68","3368.53","4640.02"
