"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"01/01/2016 00:00 - 01/01/2016 00:15","BZN|DE-AT-LU","51007.29","47222.26"
"01/01/2016 00:15 - 01/01/2016 00:30","BZN|DE-AT-LU","50651.89","47215.28"
"01/01/2016 00:30 - 01/01/2016 00:45","BZN|DE-AT-LU","50310.04","46512.71"
"01/01/2016 00:45 - 01/01/2016 01:00","BZN|DE-AT-LU","49934.61","45914.41"
"01/01/2016 01:00 - 01/01/2016 01:15","BZN|DE-AT-LU","49289.75","45251.61"
"01/01/2016 01:15 - 01/01/2016 01:30","BZN|DE-AT-LU","48636.08","44485.45"
"01/01/2016 01:30 - 01/01/2016 01:45","BZN|DE-AT-LU","48151.71","44171.24"
"01/01/2016 01:45 - 01/01/2016 02:00","BZN|DE-AT-LU","47817.91","43756.06"
"01/01/2016 02:00 - 01/01/2016 02:15","BZN|DE-AT-LU","47166.90","43362.79"
"01/01/2016 02:15 - 01/01/2016 02:30","BZN|DE-AT-LU","46786.92","42883.01"
"01/01/2016 02:30 - 01/01/2016 02:45","BZN|DE-AT-LU","46270.03","42632.78"
"01/01/2016 02:45 - 01/01/2016 03:00","BZN|DE-AT-LU","45803.94","42527.23"
"01/01/2016 03:00 - 01/01/2016 03:15","BZN|DE-AT-LU","45657.91","42474.14"
"01/01/2016 03:15 - 01/01/2016 03:30","BZN|DE-AT-LU","45243.86","42353.02"
"01/01/2016 03:30 - 01/01/2016 03:45","BZN|DE-AT-LU","45053.32","42267.17"
"01/01/2016 03:45 - 01/01/2016 04:00","BZN|DE-AT-LU","44827.07","42139.68"
"01/01/2016 04:00 - 01/01/2016 04:15","BZN|DE-AT-LU","44868.52","42177.71"
"01/01/2016 04:15 - 01/01/2016 04:30","BZN|DE-AT-LU","44735.04","42470.34"
"01/01/2016 04:30 - 01/01/2016 04:45","BZN|DE-AT-LU","44590.86","42340.17"
"01/01/2016 04:45 - 01/01/2016 05:00","BZN|DE-AT-LU","44527.87","42500.02"
"01/01/2016 05:00 - 01/01/2016 05:15","BZN|DE-AT-LU","44519.62","42992.40"
"01/01/2016 05:15 - 01/01/2016 05:30","BZN|DE-AT-LU","44167.22","43070.50"
"01/01/2016 05:30 - 01/01/2016 05:45","BZN|DE-AT-LU","43969.95","43171.16"
"01/01/2016 05:45 - 01/01/2016 06:00","BZN|DE-AT-LU","43475.96","43262.25"
"01/01/2016 06:00 - 01/01/2016 06:15","BZN|DE-AT-LU","42943.43","43751.45"
"01/01/2016 06:15 - 01/01/2016 06:30","BZN|DE-AT-LU","42657.39","44421.34"
"01/01/2016 06:30 - 01/01/2016 06:45","BZN|DE-AT-LU","42705.53","45173.39"
"01/01/2016 06:45 - 01/01/2016 07:00","BZN|DE-AT-LU","42839.19","45460.88"
"01/01/2016 07:00 - 01/01/2016 07:15","BZN|DE-AT-LU","43109.35","46668.16"
"01/01/2016 07:15 - 01/01/2016 07:30","BZN|DE-AT-LU","43334.39","47433.44"
"01/01/2016 07:30 - 01/01/2016 07:45","BZN|DE-AT-LU","43523.41","48654.73"
"01/01/2016 07:45 - 01/01/2016 08:00","BZN|DE-AT-LU","43680.55","48749.91"
"01/01/2016 08:00 - 01/01/2016 08:15","BZN|DE-AT-LU","44024.05","49887.74"
"01/01/2016 08:15 - 01/01/2016 08:30","BZN|DE-AT-LU","44095.98","50148.71"
"01/01/2016 08:30 - 01/01/2016 08:45","BZN|DE-AT-LU","44519.69","50383.55"
"01/01/2016 08:45 - 01/01/2016 09:00","BZN|DE-AT-LU","44938.07","50872.35"
"01/01/2016 09:00 - 01/01/2016 09:15","BZN|DE-AT-LU","45954.90","51513.97"
"01/01/2016 09:15 - 01/01/2016 09:30","BZN|DE-AT-LU","46575.68","52369.18"
"01/01/2016 09:30 - 01/01/2016 09:45","BZN|DE-AT-LU","47212.72","52700.45"
"01/01/2016 09:45 - 01/01/2016 10:00","BZN|DE-AT-LU","47838.65","53339.67"
"01/01/2016 10:00 - 01/01/2016 10:15","BZN|DE-AT-LU","48588.93","53666.84"
"01/01/2016 10:15 - 01/01/2016 10:30","BZN|DE-AT-LU","49278.97","54713.76"
"01/01/2016 10:30 - 01/01/2016 10:45","BZN|DE-AT-LU","50100.66","55086.53"
"01/01/2016 10:45 - 01/01/2016 11:00","BZN|DE-AT-LU","51017.12","55448.51"
"01/01/2016 11:00 - 01/01/2016 11:15","BZN|DE-AT-LU","51764.47","56206.98"
"01/01/2016 11:15 - 01/01/2016 11:30","BZN|DE-AT-LU","52544.06","56956.42"
"01/01/2016 11:30 - 01/01/2016 11:45","BZN|DE-AT-LU","53109.63","57551.86"
"01/01/2016 11:45 - 01/01/2016 12:00","BZN|DE-AT-LU","53386.87","57621.68"
"01/01/2016 12:00 - 01/01/2016 12:15","BZN|DE-AT-LU","53606.89","57380.02"
"01/01/2016 12:15 - 01/01/2016 12:30","BZN|DE-AT-LU","53553.84","56998.58"
"01/01/2016 12:30 - 01/01/2016 12:45","BZN|DE-AT-LU","53477.99","56502.59"
"01/01/2016 12:45 - 01/01/2016 13:00","BZN|DE-AT-LU","53314.11","56230.21"
"01/01/2016 13:00 - 01/01/2016 13:15","BZN|DE-AT-LU","53059.02","55645.20"
"01/01/2016 13:15 - 01/01/2016 13:30","BZN|DE-AT-LU","52697.20","55730.11"
"01/01/2016 13:30 - 01/01/2016 13:45","BZN|DE-AT-LU","52656.10","54972.56"
"01/01/2016 13:45 - 01/01/2016 14:00","BZN|DE-AT-LU","52556.85","54001.06"
"01/01/2016 14:00 - 01/01/2016 14:15","BZN|DE-AT-LU","52609.62","53854.32"
"01/01/2016 14:15 - 01/01/2016 14:30","BZN|DE-AT-LU","52484.83","53617.70"
"01/01/2016 14:30 - 01/01/2016 14:45","BZN|DE-AT-LU","52384.50","53099.37"
"01/01/2016 14:45 - 01/01/2016 15:00","BZN|DE-AT-LU","52115.05","53780.23"
"01/01/2016 15:00 - 01/01/2016 15:15","BZN|DE-AT-LU","52721.51","52844.85"
"01/01/2016 15:15 - 01/01/2016 15:30","BZN|DE-AT-LU","52908.01","53341.03"
"01/01/2016 15:30 - 01/01/2016 15:45","BZN|DE-AT-LU","53141.95","52645.68"
"01/01/2016 15:45 - 01/01/2016 16:00","BZN|DE-AT-LU","53347.05","52862.66"
"01/01/2016 16:00 - 01/01/2016 16:15","BZN|DE-AT-LU","54125.67","53349.63"
"01/01/2016 16:15 - 01/01/2016 16:30","BZN|DE-AT-LU","55191.54","54250.81"
"01/01/2016 16:30 - 01/01/2016 16:45","BZN|DE-AT-LU","56573.54","55043.14"
"01/01/2016 16:45 - 01/01/2016 17:00","BZN|DE-AT-LU","57924.43","56573.78"
"01/01/2016 17:00 - 01/01/2016 17:15","BZN|DE-AT-LU","59111.17","57716.57"
"01/01/2016 17:15 - 01/01/2016 17:30","BZN|DE-AT-LU","59813.91","57984.73"
"01/01/2016 17:30 - 01/01/2016 17:45","BZN|DE-AT-LU","60348.74","58853.44"
"01/01/2016 17:45 - 01/01/2016 18:00","BZN|DE-AT-LU","60507.71","58546.64"
"01/01/2016 18:00 - 01/01/2016 18:15","BZN|DE-AT-LU","60947.33","58927.21"
"01/01/2016 18:15 - 01/01/2016 18:30","BZN|DE-AT-LU","60791.29","59115.23"
"01/01/2016 18:30 - 01/01/2016 18:45","BZN|DE-AT-LU","60828.62","58950.46"
"01/01/2016 18:45 - 01/01/2016 19:00","BZN|DE-AT-LU","60369.06","58662.91"
"01/01/2016 19:00 - 01/01/2016 19:15","BZN|DE-AT-LU","60106.06","58231.28"
"01/01/2016 19:15 - 01/01/2016 19:30","BZN|DE-AT-LU","59372.41","57081.86"
"01/01/2016 19:30 - 01/01/2016 19:45","BZN|DE-AT-LU","58926.56","56880.25"
"01/01/2016 19:45 - 01/01/2016 20:00","BZN|DE-AT-LU","58176.53","56293.58"
"01/01/2016 20:00 - 01/01/2016 20:15","BZN|DE-AT-LU","58016.62","54779.61"
"01/01/2016 20:15 - 01/01/2016 20:30","BZN|DE-AT-LU","57285.35","54029.77"
"01/01/2016 20:30 - 01/01/2016 20:45","BZN|DE-AT-LU","56433.07","53186.54"
"01/01/2016 20:45 - 01/01/2016 21:00","BZN|DE-AT-LU","55847.31","52660.68"
"01/01/2016 21:00 - 01/01/2016 21:15","BZN|DE-AT-LU","55695.21","52034.05"
"01/01/2016 21:15 - 01/01/2016 21:30","BZN|DE-AT-LU","55281.17","51796.19"
"01/01/2016 21:30 - 01/01/2016 21:45","BZN|DE-AT-LU","54854.11","51107.28"
"01/01/2016 21:45 - 01/01/2016 22:00","BZN|DE-AT-LU","54668.74","51156.86"
"01/01/2016 22:00 - 01/01/2016 22:15","BZN|DE-AT-LU","55628.19","53664.87"
"01/01/2016 22:15 - 01/01/2016 22:30","BZN|DE-AT-LU","55169.62","53492.96"
"01/01/2016 22:30 - 01/01/2016 22:45","BZN|DE-AT-LU","54324.67","52926.35"
"01/01/2016 22:45 - 01/01/2016 23:00","BZN|DE-AT-LU","53593.66","52117.04"
"01/01/2016 23:00 - 01/01/2016 23:15","BZN|DE-AT-LU","52490.00","51317.63"
"01/01/2016 23:15 - 01/01/2016 23:30","BZN|DE-AT-LU","51530.35","50710.05"
"01/01/2016 23:30 - 01/01/2016 23:45","BZN|DE-AT-LU","50569.37","49483.51"
"01/01/2016 23:45 - 02/01/2016 00:00","BZN|DE-AT-LU","49703.33","48725.42"
"02/01/2016 00:00 - 02/01/2016 00:15","BZN|DE-AT-LU","49043.55","46755.20"
"02/01/2016 00:15 - 02/01/2016 00:30","BZN|DE-AT-LU","47941.52","46715.45"
"02/01/2016 00:30 - 02/01/2016 00:45","BZN|DE-AT-LU","47428.04","46300.65"
"02/01/2016 00:45 - 02/01/2016 01:00","BZN|DE-AT-LU","46863.78","45947.43"
"02/01/2016 01:00 - 02/01/2016 01:15","BZN|DE-AT-LU","46280.27","45588.56"
"02/01/2016 01:15 - 02/01/2016 01:30","BZN|DE-AT-LU","45577.23","44894.67"
"02/01/2016 01:30 - 02/01/2016 01:45","BZN|DE-AT-LU","45339.97","44912.66"
"02/01/2016 01:45 - 02/01/2016 02:00","BZN|DE-AT-LU","45051.47","44544.42"
"02/01/2016 02:00 - 02/01/2016 02:15","BZN|DE-AT-LU","44852.22","44408.72"
"02/01/2016 02:15 - 02/01/2016 02:30","BZN|DE-AT-LU","44666.54","43517.25"
"02/01/2016 02:30 - 02/01/2016 02:45","BZN|DE-AT-LU","44470.92","43757.83"
"02/01/2016 02:45 - 02/01/2016 03:00","BZN|DE-AT-LU","44282.90","43325.41"
"02/01/2016 03:00 - 02/01/2016 03:15","BZN|DE-AT-LU","44174.65","43380.28"
"02/01/2016 03:15 - 02/01/2016 03:30","BZN|DE-AT-LU","44140.15","42878.67"
"02/01/2016 03:30 - 02/01/2016 03:45","BZN|DE-AT-LU","44112.88","42876.56"
"02/01/2016 03:45 - 02/01/2016 04:00","BZN|DE-AT-LU","44297.50","43123.09"
"02/01/2016 04:00 - 02/01/2016 04:15","BZN|DE-AT-LU","44729.75","42633.24"
"02/01/2016 04:15 - 02/01/2016 04:30","BZN|DE-AT-LU","44777.11","43403.37"
"02/01/2016 04:30 - 02/01/2016 04:45","BZN|DE-AT-LU","45026.00","42574.54"
"02/01/2016 04:45 - 02/01/2016 05:00","BZN|DE-AT-LU","45323.23","42656.34"
"02/01/2016 05:00 - 02/01/2016 05:15","BZN|DE-AT-LU","45789.62","42998.87"
"02/01/2016 05:15 - 02/01/2016 05:30","BZN|DE-AT-LU","45929.47","42641.15"
"02/01/2016 05:30 - 02/01/2016 05:45","BZN|DE-AT-LU","46141.52","42800.15"
"02/01/2016 05:45 - 02/01/2016 06:00","BZN|DE-AT-LU","46487.76","42832.25"
"02/01/2016 06:00 - 02/01/2016 06:15","BZN|DE-AT-LU","46771.50","42598.64"
