"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"01/01/2016 00:00:00 - 01/01/2016 00:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.29"
"01/01/2016 00:15:00 - 01/01/2016 00:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.34"
"01/01/2016 00:30:00 - 01/01/2016 00:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.30"
"01/01/2016 00:45:00 - 01/01/2016 01:00:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.29"
"01/01/2016 01:00:00 - 01/01/2016 01:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.35"
"01/01/2016 01:15:00 - 01/01/2016 01:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.35"
"01/01/2016 01:30:00 - 01/01/2016 01:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.33"
"01/01/2016 01:45:00 - 01/01/2016 02:00:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.31"
"01/01/2016 02:00:00 - 01/01/2016 02:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.30"
"01/01/2016 02:15:00 - 01/01/2016 02:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.29"
"01/01/2016 02:30:00 - 01/01/2016 02:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.30"
"01/01/2016 02:45:00 - 01/01/2016 03:00:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.32"
"01/01/2016 03:00:00 - 01/01/2016 03:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.31"
"01/01/2016 03:15:00 - 01/01/2016 03:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.31"
"01/01/2016 03:30:00 - 01/01/2016 03:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.31"
"01/01/2016 03:45:00 - 01/01/2016 04:00:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.30"
"01/01/2016 04:00:00 - 01/01/2016 04:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.30"
"01/01/2016 04:15:00 - 01/01/2016 04:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.30"
"01/01/2016 04:30:00 - 01/01/2016 04:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.29"
"01/01/2016 04:45:00 - 01/01/2016 05:00:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.30"
"01/01/2016 05:00:00 - 01/01/2016 05:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.30"
"01/01/2016 05:15:00 - 01/01/2016 05:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.30"
"01/01/2016 05:30:00 - 01/01/2016 05:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.34"
