"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"01/01/2018 17:30:00 - 01/01/2018 17:45:00","BZN|DE-AT-LU","8.32","0.00","0.00","8.70"
"01/01/2018 17:45:00 - 01/01/2018 18:00:00","BZN|DE-AT-LU","8.32","0.00","0.00","8.70"
"01/01/2018 18:00:00 - 01/01/2018 18:15:00","BZN|DE-AT-LU","8.32","0.00","0.00","8.71"
"01/01/2018 18:15:00 - 01/01/2018 18:30:00","BZN|DE-AT-LU","8.32","0.00","0.00","8.68"
"01/01/2018 18:30:00 - 01/01/2018 18:45:00","BZN|DE-AT-LU","8.32","0.00","0.00","8.48"
"01/01/2018 18:45:00 - 01/01/2018 19:00:00","BZN|DE-AT-LU","8.32","0.00","0.00","8.48"
"01/01/2018 19:00:00 - 01/01/2018 19:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.17"
"01/01/2018 19:15:00 - 01/01/2018 19:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.14"
"01/01/2018 19:30:00 - 01/01/2018 19:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.15"
"01/01/2018 19:45:00 - 01/01/2018 20:00:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.15"
"01/01/2018 20:00:00 - 01/01/2018 20:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.22"
"01/01/2018 20:15:00 - 01/01/2018 20:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.34"
"01/01/2018 20:30:00 - 01/01/2018 20:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.35"
"01/01/2018 20:45:00 - 01/01/2018 21:00:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.32"
"01/01/2018 21:00:00 - 01/01/2018 21:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.35"
"01/01/2018 21:15:00 - 01/01/2018 21:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.33"
"01/01/2018 21:30:00 - 01/01/2018 21:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.35"
"01/01/2018 21:45:00 - 01/01/2018 22:00:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.34"
"01/01/2018 22:00:00 - 01/01/2018 22:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.37"
"01/01/2018 22:15:00 - 01/01/2018 22:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.36"
"01/01/2018 22:30:00 - 01/01/2018 22:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.36"
"01/01/2018 22:45:00 - 01/01/2018 23:00:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.38"
"01/01/2018 23:00:00 - 01/01/2018 23:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.40"
"01/01/2018 23:15:00 - 01/01/2018 23:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.39"
"01/01/2018 23:30:00 - 01/01/2018 23:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.40"
"01/01/2018 23:45:00 - 02/01/2018 00:00:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.39"
"02/01/2018 00:00:00 - 02/01/2018 00:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.43"
"02/01/2018 00:15:00 - 02/01/2018 00:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.40"
"02/01/2018 00:30:00 - 02/01/2018 00:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.44"
"02/01/2018 00:45:00 - 02/01/2018 01:00:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.42"
"02/01/2018 01:00:00 - 02/01/2018 01:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.41"
"02/01/2018 01:15:00 - 02/01/2018 01:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.40"
"02/01/2018 01:30:00 - 02/01/2018 01:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.42"
"02/01/2018 01:45:00 - 02/01/2018 02:00:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.40"
"02/01/2018 02:00:00 - 02/01/2018 02:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.41"
"02/01/2018 02:15:00 - 02/01/2018 02:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.39"
"02/01/2018 02:30:00 - 02/01/2018 02:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.40"
"02/01/2018 02:45:00 - 02/01/2018 03:00:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.38"
"02/01/2018 03:00:00 - 02/01/2018 03:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.41"
"02/01/2018 03:15:00 - 02/01/2018 03:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.39"
"02/01/2018 03:30:00 - 02/01/2018 03:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.40"
"02/01/2018 03:45:00 - 02/01/2018 04:00:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.38"
"02/01/2018 04:00:00 - 02/01/2018 04:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.34"
"02/01/2018 04:15:00 - 02/01/2018 04:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.13"
"02/01/2018 04:30:00 - 02/01/2018 04:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.13"
"02/01/2018 04:45:00 - 02/01/2018 05:00:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.14"
"02/01/2018 05:00:00 - 02/01/2018 05:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.15"
"02/01/2018 05:15:00 - 02/01/2018 05:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.12"
"02/01/2018 05:30:00 - 02/01/2018 05:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.12"
"02/01/2018 05:45:00 - 02/01/2018 06:00:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.16"
"02/01/2018 06:00:00 - 02/01/2018 06:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.32"
