"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"01/01/2019 00:00 - 01/01/2019 00:15","BZN|DE-LU","44461.48","44215.92"
"01/01/2019 00:15 - 01/01/2019 00:30","BZN|DE-LU","43913.65","44008.45"
"01/01/2019 00:30 - 01/01/2019 00:45","BZN|DE-LU","43380.86","43453.73"
"01/01/2019 00:45 - 01/01/2019 01:00","BZN|DE-LU","43131.04","42912.08"
"01/01/2019 01:00 - 01/01/2019 01:15","BZN|DE-LU","42824.86","42397.25"
"01/01/2019 01:15 - 01/01/2019 01:30","BZN|DE-LU","42320.89","41898.71"
"01/01/2019 01:30 - 01/01/2019 01:45","BZN|DE-LU","41845.58","41373.15"
"01/01/2019 01:45 - 01/01/2019 02:00","BZN|DE-LU","41283.83","41101.15"
"01/01/2019 02:00 - 01/01/2019 02:15","BZN|DE-LU","40995.80","40787.54"
"01/01/2019 02:15 - 01/01/2019 02:30","BZN|DE-LU","40607.27","40557.77"
"01/01/2019 02:30 - 01/01/2019 02:45","BZN|DE-LU","40331.13","40518.50"
"01/01/2019 02:45 - 01/01/2019 03:00","BZN|DE-LU","40097.74","40485.12"
"01/01/2019 03:00 - 01/01/2019 03:15","BZN|DE-LU","39966.75","40306.58"
"01/01/2019 03:15 - 01/01/2019 03:30","BZN|DE-LU","39621.07","40266.32"
"01/01/2019 03:30 - 01/01/2019 03:45","BZN|DE-LU","39588.62","40335.87"
"01/01/2019 03:45 - 01/01/2019 04:00","BZN|DE-LU","39553.43","40324.23"
"01/01/2019 04:00 - 01/01/2019 04:15","BZN|DE-LU","39547.26","40479.06"
"01/01/2019 04:15 - 01/01/2019 04:30","BZN|DE-LU","39481.53","40636.24"
"01/01/2019 04:30 - 01/01/2019 04:45","BZN|DE-LU","39437.92","40728.11"
"01/01/2019 04:45 - 01/01/2019 05:00","BZN|DE-LU","39283.18","40794.89"
"01/01/2019 05:00 - 01/01/2019 05:15","BZN|DE-LU","39303.91","41064.55"
"01/01/2019 05:15 - 01/01/2019 05:30","BZN|DE-LU","39024.16","40896.98"
"01/01/2019 05:30 - 01/01/2019 05:45","BZN|DE-LU","38946.81","40954.09"
"01/01/2019 05:45 - 01/01/2019 06:00","BZN|DE-LU","38635.41","40875.30"
"01/01/2019 06:00 - 01/01/2019 06:15","BZN|DE-LU","38288.05","40397.30"
"01/01/2019 06:15 - 01/01/2019 06:30","BZN|DE-LU","38302.70","40701.20"
"01/01/2019 06:30 - 01/01/2019 06:45","BZN|DE-LU","38470.30","40945.46"
"01/01/2019 06:45 - 01/01/2019 07:00","BZN|DE-LU","38769.08","41256.86"
"01/01/2019 07:00 - 01/01/2019 07:15","BZN|DE-LU","38889.87","41919.55"
"01/01/2019 07:15 - 01/01/2019 07:30","BZN|DE-LU","39118.38","42271.33"
"01/01/2019 07:30 - 01/01/2019 07:45","BZN|DE-LU","39181.39","43764.99"
"01/01/2019 07:45 - 01/01/2019 08:00","BZN|DE-LU","39524.04","44619.09"
"01/01/2019 08:00 - 01/01/2019 08:15","BZN|DE-LU","39585.72","45846.89"
"01/01/2019 08:15 - 01/01/2019 08:30","BZN|DE-LU","39731.35","45916.32"
"01/01/2019 08:30 - 01/01/2019 08:45","BZN|DE-LU","40154.76","46377.28"
"01/01/2019 08:45 - 01/01/2019 09:00","BZN|DE-LU","40541.28","46923.99"
"01/01/2019 09:00 - 01/01/2019 09:15","BZN|DE-LU","41483.59","48167.98"
"01/01/2019 09:15 - 01/01/2019 09:30","BZN|DE-LU","42160.07","49106.77"
"01/01/2019 09:30 - 01/01/2019 09:45","BZN|DE-LU","42955.24","49597.05"
"01/01/2019 09:45 - 01/01/2019 10:00","BZN|DE-LU","43601.66","49916.78"
"01/01/2019 10:00 - 01/01/2019 10:15","BZN|DE-LU","44368.79","50479.71"
"01/01/2019 10:15 - 01/01/2019 10:30","BZN|DE-LU","44986.81","51110.50"
"01/01/2019 10:30 - 01/01/2019 10:45","BZN|DE-LU","45700.62","51325.45"
"01/01/2019 10:45 - 01/01/2019 11:00","BZN|DE-LU","46212.97","52159.82"
"01/01/2019 11:00 - 01/01/2019 11:15","BZN|DE-LU","47264.64","52555.90"
"01/01/2019 11:15 - 01/01/2019 11:30","BZN|DE-LU","48065.06","53231.72"
"01/01/2019 11:30 - 01/01/2019 11:45","BZN|DE-LU","48762.66","53971.27"
"01/01/2019 11:45 - 01/01/2019 12:00","BZN|DE-LU","48946.16","54467.91"
"01/01/2019 12:00 - 01/01/2019 12:15","BZN|DE-LU","49422.99","53721.94"
"01/01/2019 12:15 - 01/01/2019 12:30","BZN|DE-LU","49685.69","53878.81"
"01/01/2019 12:30 - 01/01/2019 12:45","BZN|DE-LU","49615.97","53186.20"
"01/01/2019 12:45 - 01/01/2019 13:00","BZN|DE-LU","49690.31","52636.73"
"01/01/2019 13:00 - 01/01/2019 13:15","BZN|DE-LU","49481.47","52004.60"
"01/01/2019 13:15 - 01/01/2019 13:30","BZN|DE-LU","49236.04","51349.74"
"01/01/2019 13:30 - 01/01/2019 13:45","BZN|DE-LU","49225.80","51102.47"
"01/01/2019 13:45 - 01/01/2019 14:00","BZN|DE-LU","49137.89","50266.55"
"01/01/2019 14:00 - 01/01/2019 14:15","BZN|DE-LU","49170.75","50169.10"
"01/01/2019 14:15 - 01/01/2019 14:30","BZN|DE-LU","48981.32","49315.47"
"01/01/2019 14:30 - 01/01/2019 14:45","BZN|DE-LU","48963.35","49546.42"
