"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"01/01/2018 14:00 - 01/01/2018 14:15","BZN|DE-AT-LU","57114.76","55492.68"
"01/01/2018 14:15 - 01/01/2018 14:30","BZN|DE-AT-LU","56857.82","54986.31"
"01/01/2018 14:30 - 01/01/2018 14:45","BZN|DE-AT-LU","57002.23","54876.81"
"01/01/2018 14:45 - 01/01/2018 15:00","BZN|DE-AT-LU","56815.68","54794.20"
"01/01/2018 15:00 - 01/01/2018 15:15","BZN|DE-AT-LU","56755.12","54487.41"
"01/01/2018 15:15 - 01/01/2018 15:30","BZN|DE-AT-LU","56758.09","54653.09"
"01/01/2018 15:30 - 01/01/2018 15:45","BZN|DE-AT-LU","56904.82","54907.15"
"01/01/2018 15:45 - 01/01/2018 16:00","BZN|DE-AT-LU","57011.76","54965.54"
"01/01/2018 16:00 - 01/01/2018 16:15","BZN|DE-AT-LU","57562.07","55656.34"
"01/01/2018 16:15 - 01/01/2018 16:30","BZN|DE-AT-LU","58512.01","56003.17"
"01/01/2018 16:30 - 01/01/2018 16:45","BZN|DE-AT-LU","59617.38","56257.35"
"01/01/2018 16:45 - 01/01/2018 17:00","BZN|DE-AT-LU","61173.56","58150.40"
"01/01/2018 17:00 - 01/01/2018 17:15","BZN|DE-AT-LU","62577.80","59694.30"
"01/01/2018 17:15 - 01/01/2018 17:30","BZN|DE-AT-LU","63022.29","60557.11"
"01/01/2018 17:30 - 01/01/2018 17:45","BZN|DE-AT-LU","63438.34","61186.14"
"01/01/2018 17:45 - 01/01/2018 18:00","BZN|DE-AT-LU","63584.60","61480.14"
"01/01/2018 18:00 - 01/01/2018 18:15","BZN|DE-AT-LU","64137.34","62013.83"
"01/01/2018 18:15 - 01/01/2018 18:30","BZN|DE-AT-LU","64127.55","62042.84"
"01/01/2018 18:30 - 01/01/2018 18:45","BZN|DE-AT-LU","64124.86","61892.17"
"01/01/2018 18:45 - 01/01/2018 19:00","BZN|DE-AT-LU","63701.26","61663.38"
"01/01/2018 19:00 - 01/01/2018 19:15","BZN|DE-AT-LU","63092.06","61412.12"
"01/01/2018 19:15 - 01/01/2018 19:30","BZN|DE-AT-LU","62745.63","60872.14"
"01/01/2018 19:30 - 01/01/2018 19:45","BZN|DE-AT-LU","62157.89","60501.12"
"01/01/2018 19:45 - 01/01/2018 20:00","BZN|DE-AT-LU","61573.73","60255.01"
"01/01/2018 20:00 - 01/01/2018 20:15","BZN|DE-AT-LU","60748.46","59465.83"
"01/01/2018 20:15 - 01/01/2018 20:30","BZN|DE-AT-LU","60016.87","58616.51"
"01/01/2018 20:30 - 01/01/2018 20:45","BZN|DE-AT-LU","59081.75","57999.37"
"01/01/2018 20:45 - 01/01/2018 21:00","BZN|DE-AT-LU","58195.83","57366.31"
"01/01/2018 21:00 - 01/01/2018 21:15","BZN|DE-AT-LU","57768.44","56630.31"
"01/01/2018 21:15 - 01/01/2018 21:30","BZN|DE-AT-LU","57216.80","56530.19"
"01/01/2018 21:30 - 01/01/2018 21:45","BZN|DE-AT-LU","56847.06","57311.61"
"01/01/2018 21:45 - 01/01/2018 22:00","BZN|DE-AT-LU","56734.74","55848.64"
"01/01/2018 22:00 - 01/01/2018 22:15","BZN|DE-AT-LU","57328.48","56822.08"
"01/01/2018 22:15 - 01/01/2018 22:30","BZN|DE-AT-LU","56828.54","56333.65"
"01/01/2018 22:30 - 01/01/2018 22:45","BZN|DE-AT-LU","55767.41","55461.13"
"01/01/2018 22:45 - 01/01/2018 23:00","BZN|DE-AT-LU","55174.41","54581.71"
"01/01/2018 23:00 - 01/01/2018 23:15","BZN|DE-AT-LU","54328.32","53774.07"
"01/01/2018 23:15 - 01/01/2018 23:30","BZN|DE-AT-LU","53341.32","53018.86"
"01/01/2018 23:30 - 01/01/2018 23:45","BZN|DE-AT-LU","52309.16","52095.02"
"01/01/2018 23:45 - 02/01/2018 00:00","BZN|DE-AT-LU","51182.19","51781.20"
"02/01/2018 00:00 - 02/01/2018 00:15","BZN|DE-AT-LU","50804.60","51937.80"
"02/01/2018 00:15 - 02/01/2018 00:30","BZN|DE-AT-LU","49692.17","51222.23"
"02/01/2018 00:30 - 02/01/2018 00:45","BZN|DE-AT-LU","49161.32","50746.75"
"02/01/2018 00:45 - 02/01/2018 01:00","BZN|DE-AT-LU","48478.89","50558.27"
"02/01/2018 01:00 - 02/01/2018 01:15","BZN|DE-AT-LU","47931.29","50061.63"
"02/01/2018 01:15 - 02/01/2018 01:30","BZN|DE-AT-LU","47306.21","49658.55"
"02/01/2018 01:30 - 02/01/2018 01:45","BZN|DE-AT-LU","47067.25","49396.13"
"02/01/2018 01:45 - 02/01/2018 02:00","BZN|DE-AT-LU","46911.52","49088.72"
"02/01/2018 02:00 - 02/01/2018 02:15","BZN|DE-AT-LU","46723.95","48784.97"
"02/01/2018 02:15 - 02/01/2018 02:30","BZN|DE-AT-LU","46774.42","48762.36"
"02/01/2018 02:30 - 02/01/2018 02:45","BZN|DE-AT-LU","46710.46","48600.50"
"02/01/2018 02:45 - 02/01/2018 03:00","BZN|DE-AT-LU","46657.88","48553.31"
"02/01/2018 03:00 - 02/01/2018 03:15","BZN|DE-AT-LU","46989.35","48592.89"
"02/01/2018 03:15 - 02/01/2018 03:30","BZN|DE-AT-LU","46959.23","48708.68"
"02/01/2018 03:30 - 02/01/2018 03:45","BZN|DE-AT-LU","47181.72","48717.02"
"02/01/2018 03:45 - 02/01/2018 04:00","BZN|DE-AT-LU","47408.12","48929.59"
"02/01/2018 04:00 - 02/01/2018 04:15","BZN|DE-AT-LU","47932.31","49509.49"
"02/01/2018 04:15 - 02/01/2018 04:30","BZN|DE-AT-LU","48166.26","49875.73"
"02/01/2018 04:30 - 02/01/2018 04:45","BZN|DE-AT-LU","48909.00","50425.46"
"02/01/2018 04:45 - 02/01/2018 05:00","BZN|DE-AT-LU","49584.94","51047.70"
"02/01/2018 05:00 - 02/01/2018 05:15","BZN|DE-AT-LU","51118.60","52308.97"
"02/01/2018 05:15 - 02/01/2018 05:30","BZN|DE-AT-LU","51947.98","53280.11"
"02/01/2018 05:30 - 02/01/2018 05:45","BZN|DE-AT-LU","53284.87","54649.87"
"02/01/2018 05:45 - 02/01/2018 06:00","BZN|DE-AT-LU","55004.98","56272.11"
"02/01/2018 06:00 - 02/01/2018 06:15","BZN|DE-AT-LU","57262.23","59310.35"
"02/01/2018 06:15 - 02/01/2018 06:30","BZN|DE-AT-LU","59410.37","61508.99"
"02/01/2018 06:30 - 02/01/2018 06:45","BZN|DE-AT-LU","61119.95","63772.53"
"02/01/2018 06:45 - 02/01/2018 07:00","BZN|DE-AT-LU","62955.54","65428.21"
"02/01/2018 07:00 - 02/01/2018 07:15","BZN|DE-AT-LU","65501.42","67371.76"
"02/01/2018 07:15 - 02/01/2018 07:30","BZN|DE-AT-LU","66801.55","68690.50"
"02/01/2018 07:30 - 02/01/2018 07:45","BZN|DE-AT-LU","68239.90","69770.62"
"02/01/2018 07:45 - 02/01/2018 08:00","BZN|DE-AT-LU","69528.96","71023.58"
"02/01/2018 08:00 - 02/01/2018 08:15","BZN|DE-AT-LU","70857.91","72109.58"
"02/01/2018 08:15 - 02/01/2018 08:30","BZN|DE-AT-LU","71674.78","72294.66"
"02/01/2018 08:30 - 02/01/2018 08:45","BZN|DE-AT-LU","72422.52","72674.63"
"02/01/2018 08:45 - 02/01/2018 09:00","BZN|DE-AT-LU","72861.59","72696.03"
"02/01/2018 09:00 - 02/01/2018 09:15","BZN|DE-AT-LU","73195.13","72587.96"
"02/01/2018 09:15 - 02/01/2018 09:30","BZN|DE-AT-LU","73716.71","72954.01"
"02/01/2018 09:30 - 02/01/2018 09:45","BZN|DE-AT-LU","74388.60","73180.54"
"02/01/2018 09:45 - 02/01/2018 10:00","BZN|DE-AT-LU","74841.35","73841.80"
"02/01/2018 10:00 - 02/01/2018 10:15","BZN|DE-AT-LU","75222.04","74076.26"
"02/01/2018 10:15 - 02/01/2018 10:30","BZN|DE-AT-LU","75597.05","74523.02"
"02/01/2018 10:30 - 02/01/2018 10:45","BZN|DE-AT-LU","76517.85","75137.14"
"02/01/2018 10:45 - 02/01/2018 11:00","BZN|DE-AT-LU","76979.98","75335.97"
"02/01/2018 11:00 - 02/01/2018 11:15","BZN|DE-AT-LU","76891.71","75552.52"
