"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"01/01/2020 00:00 - 01/01/2020 00:15","BZN|DE-LU","44358.02","46652.97"
"01/01/2020 00:15 - 01/01/2020 00:30","BZN|DE-LU","44110.13","46132.91"
"01/01/2020 00:30 - 01/01/2020 00:45","BZN|DE-LU","43794.92","45651.74"
"01/01/2020 00:45 - 01/01/2020 01:00","BZN|DE-LU","43610.84","45157.45"
"01/01/2020 01:00 - 01/01/2020 01:15","BZN|DE-LU","43471.87","44316.96"
"01/01/2020 01:15 - 01/01/2020 01:30","BZN|DE-LU","43256.55","44163.65"
"01/01/2020 01:30 - 01/01/2020 01:45","BZN|DE-LU","42874.76","43656.33"
"01/01/2020 01:45 - 01/01/2020 02:00","BZN|DE-LU","42583.56","43320.30"
"01/01/2020 02:00 - 01/01/2020 02:15","BZN|DE-LU","42401.86","43106.09"
"01/01/2020 02:15 - 01/01/2020 02:30","BZN|DE-LU","42091.79","42961.14"
"01/01/2020 02:30 - 01/01/2020 02:45","BZN|DE-LU","41673.92","42871.95"
"01/01/2020 02:45 - 01/01/2020 03:00","BZN|DE-LU","41411.68","42813.11"
"01/01/2020 03:00 - 01/01/2020 03:15","BZN|DE-LU","41126.54","42843.18"
"01/01/2020 03:15 - 01/01/2020 03:30","BZN|DE-LU","40800.92","42909.50"
"01/01/2020 03:30 - 01/01/2020 03:45","BZN|DE-LU","40546.34","42821.22"
"01/01/2020 03:45 - 01/01/2020 04:00","BZN|DE-LU","40332.78","42769.43"
"01/01/2020 04:00 - 01/01/2020 04:15","BZN|DE-LU","40793.28","42862.20"
"01/01/2020 04:15 - 01/01/2020 04:30","BZN|DE-LU","40671.77","42971.53"
"01/01/2020 04:30 - 01/01/2020 04:45","BZN|DE-LU","40678.19","42952.76"
"01/01/2020 04:45 - 01/01/2020 05:00","BZN|DE-LU","40582.37","43024.54"
"01/01/2020 05:00 - 01/01/2020 05:15","BZN|DE-LU","40710.44","43041.60"
"01/01/2020 05:15 - 01/01/2020 05:30","BZN|DE-LU","40432.14","42763.86"
"01/01/2020 05:30 - 01/01/2020 05:45","BZN|DE-LU","40433.59","42470.39"
"01/01/2020 05:45 - 01/01/2020 06:00","BZN|DE-LU","40175.85","42130.94"
"01/01/2020 06:00 - 01/01/2020 06:15","BZN|DE-LU","39453.36","41181.97"
"01/01/2020 06:15 - 01/01/2020 06:30","BZN|DE-LU","39321.91","41008.83"
"01/01/2020 06:30 - 01/01/2020 06:45","BZN|DE-LU","39280.04","40996.56"
"01/01/2020 06:45 - 01/01/2020 07:00","BZN|DE-LU","39472.19","41091.93"
"01/01/2020 07:00 - 01/01/2020 07:15","BZN|DE-LU","39703.11","41360.65"
"01/01/2020 07:15 - 01/01/2020 07:30","BZN|DE-LU","39969.12","41764.97"
"01/01/2020 07:30 - 01/01/2020 07:45","BZN|DE-LU","39937.43","42684.82"
"01/01/2020 07:45 - 01/01/2020 08:00","BZN|DE-LU","39996.08","43543.24"
"01/01/2020 08:00 - 01/01/2020 08:15","BZN|DE-LU","40248.35","44277.41"
"01/01/2020 08:15 - 01/01/2020 08:30","BZN|DE-LU","40450.90","44928.74"
"01/01/2020 08:30 - 01/01/2020 08:45","BZN|DE-LU","40596.35","45174.93"
"01/01/2020 08:45 - 01/01/2020 09:00","BZN|DE-LU","41182.18","45548.99"
"01/01/2020 09:00 - 01/01/2020 09:15","BZN|DE-LU","41867.45","46855.83"
"01/01/2020 09:15 - 01/01/2020 09:30","BZN|DE-LU","42458.92","47778.72"
"01/01/2020 09:30 - 01/01/2020 09:45","BZN|DE-LU","43015.54","48232.35"
"01/01/2020 09:45 - 01/01/2020 10:00","BZN|DE-LU","43938.99","48351.66"
"01/01/2020 10:00 - 01/01/2020 10:15","BZN|DE-LU","44348.80","49097.26"
"01/01/2020 10:15 - 01/01/2020 10:30","BZN|DE-LU","44736.10","49594.11"
"01/01/2020 10:30 - 01/01/2020 10:45","BZN|DE-LU","45235.68","49889.03"
"01/01/2020 10:45 - 01/01/2020 11:00","BZN|DE-LU","45743.08","50337.27"
"01/01/2020 11:00 - 01/01/2020 11:15","BZN|DE-LU","46484.05","50903.45"
"01/01/2020 11:15 - 01/01/2020 11:30","BZN|DE-LU","47032.93","51335.17"
"01/01/2020 11:30 - 01/01/2020 11:45","BZN|DE-LU","47440.08","51867.98"
"01/01/2020 11:45 - 01/01/2020 12:00","BZN|DE-LU","47651.39","52073.77"
"01/01/2020 12:00 - 01/01/2020 12:15","BZN|DE-LU","48341.32","51956.52"
"01/01/2020 12:15 - 01/01/2020 12:30","BZN|DE-LU","48608.53","51630.01"
"01/01/2020 12:30 - 01/01/2020 12:45","BZN|DE-LU","48580.26","51369.68"
"01/01/2020 12:45 - 01/01/2020 13:00","BZN|DE-LU","48440.24","51196.37"
"01/01/2020 13:00 - 01/01/2020 13:15","BZN|DE-LU","48470.07","50777.82"
"01/01/2020 13:15 - 01/01/2020 13:30","BZN|DE-LU","48273.71","50268.28"
"01/01/2020 13:30 - 01/01/2020 13:45","BZN|DE-LU","48199.64","49985.71"
"01/01/2020 13:45 - 01/01/2020 14:00","BZN|DE-LU","47949.29","49562.79"
"01/01/2020 14:00 - 01/01/2020 14:15","BZN|DE-LU","47144.79","49407.13"
"01/01/2020 14:15 - 01/01/2020 14:30","BZN|DE-LU","46795.63","49239.26"
"01/01/2020 14:30 - 01/01/2020 14:45","BZN|DE-LU","46291.17","48962.90"
"01/01/2020 14:45 - 01/01/2020 15:00","BZN|DE-LU","46268.82","48934.85"
"01/01/2020 15:00 - 01/01/2020 15:15","BZN|DE-LU","46653.69","49315.71"
"01/01/2020 15:15 - 01/01/2020 15:30","BZN|DE-LU","46561.28","48997.61"
"01/01/2020 15:30 - 01/01/2020 15:45","BZN|DE-LU","46739.30","49194.32"
"01/01/2020 15:45 - 01/01/2020 16:00","BZN|DE-LU","47094.24","49161.55"
"01/01/2020 16:00 - 01/01/2020 16:15","BZN|DE-LU","47826.30","49597.58"
"01/01/2020 16:15 - 01/01/2020 16:30","BZN|DE-LU","48684.32","49769.91"
"01/01/2020 16:30 - 01/01/2020 16:45","BZN|DE-LU","50150.10","50560.53"
"01/01/2020 16:45 - 01/01/2020 17:00","BZN|DE-LU","51611.60","51369.24"
"01/01/2020 17:00 - 01/01/2020 17:15","BZN|DE-LU","52883.70","52657.44"
"01/01/2020 17:15 - 01/01/2020 17:30","BZN|DE-LU","53360.39","53311.16"
"01/01/2020 17:30 - 01/01/2020 17:45","BZN|DE-LU","53869.83","53809.96"
"01/01/2020 17:45 - 01/01/2020 18:00","BZN|DE-LU","54193.52","54276.50"
"01/01/2020 18:00 - 01/01/2020 18:15","BZN|DE-LU","54615.74","54798.48"
"01/01/2020 18:15 - 01/01/2020 18:30","BZN|DE-LU","54442.09","55139.44"
"01/01/2020 18:30 - 01/01/2020 18:45","BZN|DE-LU","54524.26","54911.66"
"01/01/2020 18:45 - 01/01/2020 19:00","BZN|DE-LU","54073.40","54812.70"
"01/01/2020 19:00 - 01/01/2020 19:15","BZN|DE-LU","53987.01","54943.58"
"01/01/2020 19:15 - 01/01/2020 19:30","BZN|DE-LU","53302.49","54481.85"
"01/01/2020 19:30 - 01/01/2020 19:45","BZN|DE-LU","52988.03","54240.03"
"01/01/2020 19:45 - 01/01/2020 20:00","BZN|DE-LU","52398.75","53938.95"
"01/01/2020 20:00 - 01/01/2020 20:15","BZN|DE-LU","51937.71","53458.57"
"01/01/2020 20:15 - 01/01/2020 20:30","BZN|DE-LU","51374.30","52872.30"
"01/01/2020 20:30 - 01/01/2020 20:45","BZN|DE-LU","50676.30","52470.59"
"01/01/2020 20:45 - 01/01/2020 21:00","BZN|DE-LU","50133.22","52034.00"
"01/01/2020 21:00 - 01/01/2020 21:15","BZN|DE-LU","49953.53","51769.65"
"01/01/2020 21:15 - 01/01/2020 21:30","BZN|DE-LU","49630.90","51424.90"
"01/01/2020 21:30 - 01/01/2020 21:45","BZN|DE-LU","49632.37","51132.03"
"01/01/2020 21:45 - 01/01/2020 22:00","BZN|DE-LU","49235.26","51089.02"
"01/01/2020 22:00 - 01/01/2020 22:15","BZN|DE-LU","49666.26","51569.67"
"01/01/2020 22:15 - 01/01/2020 22:30","BZN|DE-LU","49140.80","51144.97"
"01/01/2020 22:30 - 01/01/2020 22:45","BZN|DE-LU","48396.47","50457.18"
"01/01/2020 22:45 - 01/01/2020 23:00","BZN|DE-LU","47603.52","49851.86"
"01/01/2020 23:00 - 01/01/2020 23:15","BZN|DE-LU","46852.01","49023.49"
"01/01/2020 23:15 - 01/01/2020 23:30","BZN|DE-LU","46311.36","48452.55"
"01/01/2020 23:30 - 01/01/2020 23:45","BZN|DE-LU","45524.34","47696.44"
"01/01/2020 23:45 - 02/01/2020 00:00","BZN|DE-LU","44869.28","46983.68"
"02/01/2020 00:00 - 02/01/2020 00:15","BZN|DE-LU","44817.14","47350.51"
"02/01/2020 00:15 - 02/01/2020 00:30","BZN|DE-LU","44643.27","46465.41"
"02/01/2020 00:30 - 02/01/2020 00:45","BZN|DE-LU","44419.99","46066.80"
"02/01/2020 00:45 - 02/01/2020 01:00","BZN|DE-LU","43834.57","45692.25"
"02/01/2020 01:00 - 02/01/2020 01:15","BZN|DE-LU","43356.13","45163.86"
"02/01/2020 01:15 - 02/01/2020 01:30","BZN|DE-LU","43039.21","44948.85"
"02/01/2020 01:30 - 02/01/2020 01:45","BZN|DE-LU","42762.55","44661.00"
"02/01/2020 01:45 - 02/01/2020 02:00","BZN|DE-LU","42727.91","44338.45"
"02/01/2020 02:00 - 02/01/2020 02:15","BZN|DE-LU","42529.32","44274.70"
"02/01/2020 02:15 - 02/01/2020 02:30","BZN|DE-LU","42286.28","44444.63"
"02/01/2020 02:30 - 02/01/2020 02:45","BZN|DE-LU","42308.73","44481.84"
"02/01/2020 02:45 - 02/01/2020 03:00","BZN|DE-LU","42258.65","44446.02"
"02/01/2020 03:00 - 02/01/2020 03:15","BZN|DE-LU","42466.15","44574.77"
"02/01/2020 03:15 - 02/01/2020 03:30","BZN|DE-LU","42167.45","44565.99"
"02/01/2020 03:30 - 02/01/2020 03:45","BZN|DE-LU","42345.23","44721.21"
"02/01/2020 03:45 - 02/01/2020 04:00","BZN|DE-LU","42588.16","44944.20"
"02/01/2020 04:00 - 02/01/2020 04:15","BZN|DE-LU","42966.15","45192.60"
"02/01/2020 04:15 - 02/01/2020 04:30","BZN|DE-LU","43167.44","45481.06"
"02/01/2020 04:30 - 02/01/2020 04:45","BZN|DE-LU","43721.32","45780.45"
"02/01/2020 04:45 - 02/01/2020 05:00","BZN|DE-LU","44147.36","46468.52"
"02/01/2020 05:00 - 02/01/2020 05:15","BZN|DE-LU","45014.63","47489.24"
"02/01/2020 05:15 - 02/01/2020 05:30","BZN|DE-LU","45347.98","48044.76"
"02/01/2020 05:30 - 02/01/2020 05:45","BZN|DE-LU","46232.07","49130.12"
"02/01/2020 05:45 - 02/01/2020 06:00","BZN|DE-LU","46826.82","50461.73"
"02/01/2020 06:00 - 02/01/2020 06:15","BZN|DE-LU","48320.04","52970.03"
"02/01/2020 06:15 - 02/01/2020 06:30","BZN|DE-LU","49681.73","54260.17"
"02/01/2020 06:30 - 02/01/2020 06:45","BZN|DE-LU","50906.58","55841.12"
"02/01/2020 06:45 - 02/01/2020 07:00","BZN|DE-LU","52364.09","57163.46"
"02/01/2020 07:00 - 02/01/2020 07:15","BZN|DE-LU","53783.83","58780.11"
"02/01/2020 07:15 - 02/01/2020 07:30","BZN|DE-LU","54892.09","59746.25"
"02/01/2020 07:30 - 02/01/2020 07:45","BZN|DE-LU","55958.58","60417.79"
"02/01/2020 07:45 - 02/01/2020 08:00","BZN|DE-LU","56823.86","61148.83"
"02/01/2020 08:00 - 02/01/2020 08:15","BZN|DE-LU","58069.33","61836.96"
"02/01/2020 08:15 - 02/01/2020 08:30","BZN|DE-LU","58387.39","61886.50"
"02/01/2020 08:30 - 02/01/2020 08:45","BZN|DE-LU","59051.40","62353.84"
"02/01/2020 08:45 - 02/01/2020 09:00","BZN|DE-LU","59663.29","62560.92"
"02/01/2020 09:00 - 02/01/2020 09:15","BZN|DE-LU","60300.97","62507.99"
"02/01/2020 09:15 - 02/01/2020 09:30","BZN|DE-LU","60681.71","62534.64"
"02/01/2020 09:30 - 02/01/2020 09:45","BZN|DE-LU","60945.36","62866.97"
"02/01/2020 09:45 - 02/01/2020 10:00","BZN|DE-LU","61094.29","62930.44"
"02/01/2020 10:00 - 02/01/2020 10:15","BZN|DE-LU","61475.42","63138.36"
"02/01/2020 10:15 - 02/01/2020 10:30","BZN|DE-LU","61504.68","63385.74"
"02/01/2020 10:30 - 02/01/2020 10:45","BZN|DE-LU","61890.49","63142.74"
"02/01/2020 10:45 - 02/01/2020 11:00","BZN|DE-LU","62232.37","63205.56"
"02/01/2020 11:00 - 02/01/2020 11:15","BZN|DE-LU","62269.60","63435.65"
"02/01/2020 11:15 - 02/01/2020 11:30","BZN|DE-LU","62517.71","63523.00"
"02/01/2020 11:30 - 02/01/2020 11:45","BZN|DE-LU","62733.77","63643.54"
"02/01/2020 11:45 - 02/01/2020 12:00","BZN|DE-LU","62938.83","63614.02"
"02/01/2020 12:00 - 02/01/2020 12:15","BZN|DE-LU","63043.06","63543.81"
"02/01/2020 12:15 - 02/01/2020 12:30","BZN|DE-LU","62831.30","63304.76"
"02/01/2020 12:30 - 02/01/2020 12:45","BZN|DE-LU","62888.88","63235.37"
"02/01/2020 12:45 - 02/01/2020 13:00","BZN|DE-LU","62644.52","63106.29"
"02/01/2020 13:00 - 02/01/2020 13:15","BZN|DE-LU","62430.90","62906.90"
"02/01/2020 13:15 - 02/01/2020 13:30","BZN|DE-LU","62231.12","62693.80"
"02/01/2020 13:30 - 02/01/2020 13:45","BZN|DE-LU","61902.00","62603.18"
"02/01/2020 13:45 - 02/01/2020 14:00","BZN|DE-LU","61390.40","62091.25"
"02/01/2020 14:00 - 02/01/2020 14:15","BZN|DE-LU","61204.46","62087.19"
"02/01/2020 14:15 - 02/01/2020 14:30","BZN|DE-LU","61131.85","61979.26"
"02/01/2020 14:30 - 02/01/2020 14:45","BZN|DE-LU","60977.80","61790.14"
"02/01/2020 14:45 - 02/01/2020 15:00","BZN|DE-LU","60720.00","61750.03"
"02/01/2020 15:00 - 02/01/2020 15:15","BZN|DE-LU","61019.59","61752.55"
"02/01/2020 15:15 - 02/01/2020 15:30","BZN|DE-LU","60962.21","61637.85"
"02/01/2020 15:30 - 02/01/2020 15:45","BZN|DE-LU","61056.72","61677.97"
"02/01/2020 15:45 - 02/01/2020 16:00","BZN|DE-LU","61251.63","61318.84"
"02/01/2020 16:00 - 02/01/2020 16:15","BZN|DE-LU","61745.64","61631.84"
"02/01/2020 16:15 - 02/01/2020 16:30","BZN|DE-LU","62376.47","61734.68"
"02/01/2020 16:30 - 02/01/2020 16:45","BZN|DE-LU","63219.44","62282.38"
"02/01/2020 16:45 - 02/01/2020 17:00","BZN|DE-LU","64358.03","63042.62"
"02/01/2020 17:00 - 02/01/2020 17:15","BZN|DE-LU","65389.80","63979.71"
"02/01/2020 17:15 - 02/01/2020 17:30","BZN|DE-LU","65767.60","64305.09"
"02/01/2020 17:30 - 02/01/2020 17:45","BZN|DE-LU","66122.87","64514.56"
"02/01/2020 17:45 - 02/01/2020 18:00","BZN|DE-LU","66278.98","64650.17"
