"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"01/01/2021 00:00 - 01/01/2021 00:15","BZN|DE-LU","45457.86","43935.47"
"01/01/2021 00:15 - 01/01/2021 00:30","BZN|DE-LU","45236.73","43738.36"
"01/01/2021 00:30 - 01/01/2021 00:45","BZN|DE-LU","44886.37","43246.87"
"01/01/2021 00:45 - 01/01/2021 01:00","BZN|DE-LU","44585.36","43161.64"
"01/01/2021 01:00 - 01/01/2021 01:15","BZN|DE-LU","43952.46","42452.77"
"01/01/2021 01:15 - 01/01/2021 01:30","BZN|DE-LU","43436.19","42178.36"
"01/01/2021 01:30 - 01/01/2021 01:45","BZN|DE-LU","42920.72","41776.71"
"01/01/2021 01:45 - 01/01/2021 02:00","BZN|DE-LU","42714.23","41400.70"
"01/01/2021 02:00 - 01/01/2021 02:15","BZN|DE-LU","42041.57","41127.85"
"01/01/2021 02:15 - 01/01/2021 02:30","BZN|DE-LU","41637.99","41047.61"
"01/01/2021 02:30 - 01/01/2021 02:45","BZN|DE-LU","41284.81","40764.55"
"01/01/2021 02:45 - 01/01/2021 03:00","BZN|DE-LU","40958.42","40492.68"
"01/01/2021 03:00 - 01/01/2021 03:15","BZN|DE-LU","40799.76","40577.26"
"01/01/2021 03:15 - 01/01/2021 03:30","BZN|DE-LU","40714.64","40639.18"
"01/01/2021 03:30 - 01/01/2021 03:45","BZN|DE-LU","40634.06","40435.26"
"01/01/2021 03:45 - 01/01/2021 04:00","BZN|DE-LU","40486.24","40310.16"
"01/01/2021 04:00 - 01/01/2021 04:15","BZN|DE-LU","40756.18","40354.02"
"01/01/2021 04:15 - 01/01/2021 04:30","BZN|DE-LU","40692.23","40203.86"
"01/01/2021 04:30 - 01/01/2021 04:45","BZN|DE-LU","40661.78","40109.47"
"01/01/2021 04:45 - 01/01/2021 05:00","BZN|DE-LU","40424.05","40094.95"
"01/01/2021 05:00 - 01/01/2021 05:15","BZN|DE-LU","40319.19","40017.83"
"01/01/2021 05:15 - 01/01/2021 05:30","BZN|DE-LU","39900.20","39672.84"
"01/01/2021 05:30 - 01/01/2021 05:45","BZN|DE-LU","39876.24","39458.76"
"01/01/2021 05:45 - 01/01/2021 06:00","BZN|DE-LU","39931.26","39010.23"
"01/01/2021 06:00 - 01/01/2021 06:15","BZN|DE-LU","39486.16","38548.25"
"01/01/2021 06:15 - 01/01/2021 06:30","BZN|DE-LU","39362.49","38342.16"
"01/01/2021 06:30 - 01/01/2021 06:45","BZN|DE-LU","39311.72","38437.31"
"01/01/2021 06:45 - 01/01/2021 07:00","BZN|DE-LU","39405.48","38057.64"
"01/01/2021 07:00 - 01/01/2021 07:15","BZN|DE-LU","39594.61","38384.31"
"01/01/2021 07:15 - 01/01/2021 07:30","BZN|DE-LU","39772.25","38462.17"
"01/01/2021 07:30 - 01/01/2021 07:45","BZN|DE-LU","40078.33","38835.72"
"01/01/2021 07:45 - 01/01/2021 08:00","BZN|DE-LU","40240.68","39121.13"
"01/01/2021 08:00 - 01/01/2021 08:15","BZN|DE-LU","40501.75","39752.55"
"01/01/2021 08:15 - 01/01/2021 08:30","BZN|DE-LU","40785.84","39898.00"
"01/01/2021 08:30 - 01/01/2021 08:45","BZN|DE-LU","41161.30","40659.62"
"01/01/2021 08:45 - 01/01/2021 09:00","BZN|DE-LU","41752.50","40782.99"
"01/01/2021 09:00 - 01/01/2021 09:15","BZN|DE-LU","42661.76","41749.82"
"01/01/2021 09:15 - 01/01/2021 09:30","BZN|DE-LU","43269.98","42306.65"
"01/01/2021 09:30 - 01/01/2021 09:45","BZN|DE-LU","43609.39","42824.28"
"01/01/2021 09:45 - 01/01/2021 10:00","BZN|DE-LU","44207.21","43074.81"
"01/01/2021 10:00 - 01/01/2021 10:15","BZN|DE-LU","45117.21","43607.36"
"01/01/2021 10:15 - 01/01/2021 10:30","BZN|DE-LU","45837.19","44727.06"
"01/01/2021 10:30 - 01/01/2021 10:45","BZN|DE-LU","46320.11","45294.54"
"01/01/2021 10:45 - 01/01/2021 11:00","BZN|DE-LU","46909.39","45667.07"
"01/01/2021 11:00 - 01/01/2021 11:15","BZN|DE-LU","47562.44","46562.20"
"01/01/2021 11:15 - 01/01/2021 11:30","BZN|DE-LU","48400.90","47161.35"
"01/01/2021 11:30 - 01/01/2021 11:45","BZN|DE-LU","49000.88","47600.26"
"01/01/2021 11:45 - 01/01/2021 12:00","BZN|DE-LU","49207.87","47684.88"
