"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"01/01/2021 00:00:00 - 01/01/2021 00:15:00","BZN|DE-LU","568.97","378.56","121.00","339.92"
"01/01/2021 00:15:00 - 01/01/2021 00:30:00","BZN|DE-LU","543.39","398.98","148.00","352.09"
"01/01/2021 00:30:00 - 01/01/2021 00:45:00","BZN|DE-LU","519.94","429.42","152.00","404.98"
"01/01/2021 00:45:00 - 01/01/2021 01:00:00","BZN|DE-LU","492.64","432.34","140.00","435.38"
"01/01/2021 01:00:00 - 01/01/2021 01:15:00","BZN|DE-LU","483.41","460.12","180.00","422.82"
"01/01/2021 01:15:00 - 01/01/2021 01:30:00","BZN|DE-LU","469.22","457.13","182.00","411.62"
"01/01/2021 01:30:00 - 01/01/2021 01:45:00","BZN|DE-LU","458.07","443.51","172.00","380.83"
"01/01/2021 01:45:00 - 01/01/2021 02:00:00","BZN|DE-LU","449.10","436.16","170.00","361.94"
"01/01/2021 02:00:00 - 01/01/2021 02:15:00","BZN|DE-LU","437.89","433.68","179.00","319.51"
"01/01/2021 02:15:00 - 01/01/2021 02:30:00","BZN|DE-LU","430.70","425.57","186.00","304.05"
"01/01/2021 02:30:00 - 01/01/2021 02:45:00","BZN|DE-LU","422.51","386.68","169.00","292.36"
"01/01/2021 02:45:00 - 01/01/2021 03:00:00","BZN|DE-LU","412.28","387.57","178.00","304.50"
"01/01/2021 03:00:00 - 01/01/2021 03:15:00","BZN|DE-LU","404.40","382.53","177.00","307.36"
"01/01/2021 03:15:00 - 01/01/2021 03:30:00","BZN|DE-LU","399.13","378.45","174.00","310.14"
"01/01/2021 03:30:00 - 01/01/2021 03:45:00","BZN|DE-LU","394.91","369.78","162.00","323.87"
"01/01/2021 03:45:00 - 01/01/2021 04:00:00","BZN|DE-LU","394.50","375.56","164.00","336.21"
"01/01/2021 04:00:00 - 01/01/2021 04:15:00","BZN|DE-LU","392.66","377.80","162.00","306.44"
"01/01/2021 04:15:00 - 01/01/2021 04:30:00","BZN|DE-LU","382.22","383.57","164.00","300.44"
"01/01/2021 04:30:00 - 01/01/2021 04:45:00","BZN|DE-LU","370.96","386.58","170.00","293.23"
"01/01/2021 04:45:00 - 01/01/2021 05:00:00","BZN|DE-LU","362.24","375.52","171.00","285.68"
"01/01/2021 05:00:00 - 01/01/2021 05:15:00","BZN|DE-LU","356.94","353.26","150.00","346.52"
"01/01/2021 05:15:00 - 01/01/2021 05:30:00","BZN|DE-LU","356.82","375.59","150.00","410.63"
"01/01/2021 05:30:00 - 01/01/2021 05:45:00","BZN|DE-LU","360.03","376.21","127.00","470.65"
"01/01/2021 05:45:00 - 01/01/2021 06:00:00","BZN|DE-LU","355.26","422.62","149.00","499.31"
"01/01/2021 06:00:00 - 01/01/2021 06:15:00","BZN|DE-LU","363.88","446.97","176.00","527.70"
"01/01/2021 06:15:00 - 01/01/2021 06:30:00","BZN|DE-LU","370.85","471.17","196.00","552.99"
"01/01/2021 06:30:00 - 01/01/2021 06:45:00","BZN|DE-LU","372.81","488.27","215.00","514.56"
"01/01/2021 06:45:00 - 01/01/2021 07:00:00","BZN|DE-LU","375.30","503.33","235.00","445.14"
"01/01/2021 07:00:00 - 01/01/2021 07:15:00","BZN|DE-LU","383.50","515.34","252.00","419.53"
"01/01/2021 07:15:00 - 01/01/2021 07:30:00","BZN|DE-LU","389.55","503.29","256.00","399.34"
"01/01/2021 07:30:00 - 01/01/2021 07:45:00","BZN|DE-LU","398.64","462.96","252.00","383.21"
"01/01/2021 07:45:00 - 01/01/2021 08:00:00","BZN|DE-LU","406.76","452.46","222.00","354.51"
"01/01/2021 08:00:00 - 01/01/2021 08:15:00","BZN|DE-LU","415.26","448.29","165.00","382.33"
"01/01/2021 08:15:00 - 01/01/2021 08:30:00","BZN|DE-LU","423.87","462.58","181.00","375.79"
"01/01/2021 08:30:00 - 01/01/2021 08:45:00","BZN|DE-LU","436.64","468.57","221.00","348.19"
"01/01/2021 08:45:00 - 01/01/2021 09:00:00","BZN|DE-LU","454.18","477.36","230.00","332.39"
"01/01/2021 09:00:00 - 01/01/2021 09:15:00","BZN|DE-LU","469.66","484.74","243.00","270.05"
"01/01/2021 09:15:00 - 01/01/2021 09:30:00","BZN|DE-LU","498.21","495.83","262.00","225.51"
"01/01/2021 09:30:00 - 01/01/2021 09:45:00","BZN|DE-LU","522.89","507.17","264.00","217.84"
"01/01/2021 09:45:00 - 01/01/2021 10:00:00","BZN|DE-LU","546.02","514.43","264.00","279.39"
"01/01/2021 10:00:00 - 01/01/2021 10:15:00","BZN|DE-LU","558.10","519.49","237.00","392.32"
"01/01/2021 10:15:00 - 01/01/2021 10:30:00","BZN|DE-LU","577.60","541.85","244.00","454.44"
"01/01/2021 10:30:00 - 01/01/2021 10:45:00","BZN|DE-LU","598.05","564.31","254.00","463.89"
"01/01/2021 10:45:00 - 01/01/2021 11:00:00","BZN|DE-LU","619.06","587.67","300.00","476.99"
"01/01/2021 11:00:00 - 01/01/2021 11:15:00","BZN|DE-LU","642.09","613.19","383.00","488.93"
"01/01/2021 11:15:00 - 01/01/2021 11:30:00","BZN|DE-LU","666.78","647.21","424.00","515.58"
"01/01/2021 11:30:00 - 01/01/2021 11:45:00","BZN|DE-LU","686.56","671.34","414.00","603.96"
"01/01/2021 11:45:00 - 01/01/2021 12:00:00","BZN|DE-LU","709.89","701.35","440.00","621.07"
"01/01/2021 12:00:00 - 01/01/2021 12:15:00","BZN|DE-LU","742.22","733.50","487.00","618.60"
"01/01/2021 12:15:00 - 01/01/2021 12:30:00","BZN|DE-LU","780.31","765.66","525.00","641.85"
"01/01/2021 12:30:00 - 01/01/2021 12:45:00","BZN|DE-LU","821.47","793.88","541.00","698.47"
"01/01/2021 12:45:00 - 01/01/2021 13:00:00","BZN|DE-LU","864.57","818.89","559.00","715.66"
"01/01/2021 13:00:00 - 01/01/2021 13:15:00","BZN|DE-LU","897.88","841.95","575.00","768.21"
"01/01/2021 13:15:00 - 01/01/2021 13:30:00","BZN|DE-LU","910.81","854.15","579.00","812.87"
"01/01/2021 13:30:00 - 01/01/2021 13:45:00","BZN|DE-LU","922.80","864.40","624.00","892.22"
"01/01/2021 13:45:00 - 01/01/2021 14:00:00","BZN|DE-LU","937.01","875.74","647.00","871.90"
"01/01/2021 14:00:00 - 01/01/2021 14:15:00","BZN|DE-LU","953.38","892.12","715.00","819.56"
"01/01/2021 14:15:00 - 01/01/2021 14:30:00","BZN|DE-LU","962.26","910.95","777.00","918.38"
"01/01/2021 14:30:00 - 01/01/2021 14:45:00","BZN|DE-LU","975.26","931.89","818.00","813.09"
"01/01/2021 14:45:00 - 01/01/2021 15:00:00","BZN|DE-LU","988.59","949.97","844.00","650.49"
"01/01/2021 15:00:00 - 01/01/2021 15:15:00","BZN|DE-LU","996.88","969.08","853.00","605.58"
"01/01/2021 15:15:00 - 01/01/2021 15:30:00","BZN|DE-LU","988.59","943.15","845.00","652.66"
"01/01/2021 15:30:00 - 01/01/2021 15:45:00","BZN|DE-LU","982.31","919.29","708.00","717.90"
"01/01/2021 15:45:00 - 01/01/2021 16:00:00","BZN|DE-LU","973.93","891.90","619.00","696.09"
"01/01/2021 16:00:00 - 01/01/2021 16:15:00","BZN|DE-LU","973.31","864.29","551.00","733.83"
"01/01/2021 16:15:00 - 01/01/2021 16:30:00","BZN|DE-LU","979.52","848.79","561.00","844.61"
"01/01/2021 16:30:00 - 01/01/2021 16:45:00","BZN|DE-LU","988.78","832.42","578.00","856.70"
"01/01/2021 16:45:00 - 01/01/2021 17:00:00","BZN|DE-LU","993.26","818.40","624.00","893.79"
"01/01/2021 17:00:00 - 01/01/2021 17:15:00","BZN|DE-LU","994.73","804.52","639.00","840.37"
"01/01/2021 17:15:00 - 01/01/2021 17:30:00","BZN|DE-LU","971.17","771.94","641.00","781.96"
"01/01/2021 17:30:00 - 01/01/2021 17:45:00","BZN|DE-LU","951.67","736.45","631.00","712.11"
"01/01/2021 17:45:00 - 01/01/2021 18:00:00","BZN|DE-LU","929.32","704.77","654.00","671.54"
"01/01/2021 18:00:00 - 01/01/2021 18:15:00","BZN|DE-LU","905.09","669.40","650.00","652.03"
"01/01/2021 18:15:00 - 01/01/2021 18:30:00","BZN|DE-LU","869.75","643.02","610.00","653.02"
"01/01/2021 18:30:00 - 01/01/2021 18:45:00","BZN|DE-LU","834.62","615.66","511.00","686.95"
"01/01/2021 18:45:00 - 01/01/2021 19:00:00","BZN|DE-LU","798.56","588.95","476.00","808.76"
"01/01/2021 19:00:00 - 01/01/2021 19:15:00","BZN|DE-LU","764.58","571.65","454.00","751.67"
"01/01/2021 19:15:00 - 01/01/2021 19:30:00","BZN|DE-LU","743.34","555.50","463.00","746.56"
"01/01/2021 19:30:00 - 01/01/2021 19:45:00","BZN|DE-LU","726.10","540.42","536.00","794.37"
"01/01/2021 19:45:00 - 01/01/2021 20:00:00","BZN|DE-LU","706.23","527.39","551.00","819.51"
"01/01/2021 20:00:00 - 01/01/2021 20:15:00","BZN|DE-LU","697.53","512.64","524.00","856.06"
"01/01/2021 20:15:00 - 01/01/2021 20:30:00","BZN|DE-LU","693.43","492.97","494.00","805.92"
"01/01/2021 20:30:00 - 01/01/2021 20:45:00","BZN|DE-LU","685.48","485.57","518.00","652.26"
"01/01/2021 20:45:00 - 01/01/2021 21:00:00","BZN|DE-LU","681.00","465.55","529.00","579.29"
"01/01/2021 21:00:00 - 01/01/2021 21:15:00","BZN|DE-LU","669.55","458.53","532.00","541.28"
"01/01/2021 21:15:00 - 01/01/2021 21:30:00","BZN|DE-LU","660.12","452.58","466.00","607.97"
"01/01/2021 21:30:00 - 01/01/2021 21:45:00","BZN|DE-LU","652.92","449.80","362.00","620.01"
"01/01/2021 21:45:00 - 01/01/2021 22:00:00","BZN|DE-LU","649.10","447.93","339.00","800.29"
"01/01/2021 22:00:00 - 01/01/2021 22:15:00","BZN|DE-LU","647.51","456.22","325.00","922.38"
"01/01/2021 22:15:00 - 01/01/2021 22:30:00","BZN|DE-LU","646.10","448.90","366.00","896.16"
"01/01/2021 22:30:00 - 01/01/2021 22:45:00","BZN|DE-LU","640.89","444.23","398.00","782.95"
"01/01/2021 22:45:00 - 01/01/2021 23:00:00","BZN|DE-LU","631.55","438.18","484.00","762.74"
"01/01/2021 23:00:00 - 01/01/2021 23:15:00","BZN|DE-LU","636.38","436.19","514.00","798.62"
"01/01/2021 23:15:00 - 01/01/2021 23:30:00","BZN|DE-LU","637.08","442.88","494.00","652.61"
"01/01/2021 23:30:00 - 01/01/2021 23:45:00","BZN|DE-LU","637.75","444.59","500.00","490.02"
"01/01/2021 23:45:00 - 02/01/2021 00:00:00","BZN|DE-LU","637.26","449.76","517.00","417.77"
"02/01/2021 00:00:00 - 02/01/2021 00:15:00","BZN|DE-LU","418.99","637.30","519.00","431.67"
"02/01/2021 00:15:00 - 02/01/2021 00:30:00","BZN|DE-LU","427.25","547.65","419.00","458.04"
"02/01/2021 00:30:00 - 02/01/2021 00:45:00","BZN|DE-LU","432.63","476.72","349.00","414.67"
"02/01/2021 00:45:00 - 02/01/2021 01:00:00","BZN|DE-LU","441.82","444.43","323.00","392.76"
"02/01/2021 01:00:00 - 02/01/2021 01:15:00","BZN|DE-LU","466.38","423.52","320.00","389.91"
"02/01/2021 01:15:00 - 02/01/2021 01:30:00","BZN|DE-LU","451.72","419.52","326.00","419.39"
"02/01/2021 01:30:00 - 02/01/2021 01:45:00","BZN|DE-LU","444.24","382.69","303.00","466.00"
"02/01/2021 01:45:00 - 02/01/2021 02:00:00","BZN|DE-LU","430.91","362.15","290.00","454.98"
"02/01/2021 02:00:00 - 02/01/2021 02:15:00","BZN|DE-LU","419.33","377.31","294.00","510.90"
"02/01/2021 02:15:00 - 02/01/2021 02:30:00","BZN|DE-LU","413.29","378.89","292.00","628.92"
"02/01/2021 02:30:00 - 02/01/2021 02:45:00","BZN|DE-LU","403.31","437.80","355.00","602.24"
"02/01/2021 02:45:00 - 02/01/2021 03:00:00","BZN|DE-LU","402.26","457.26","364.00","507.21"
