"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"01/01/2016 00:00:00 - 01/01/2016 00:15:00","BZN|DE-AT-LU","1987.44","2051.12"," ","2290.58"
"01/01/2016 00:15:00 - 01/01/2016 00:30:00","BZN|DE-AT-LU","1995.57","2063.30"," ","2285.00"
"01/01/2016 00:30:00 - 01/01/2016 00:45:00","BZN|DE-AT-LU","2004.70","2070.88"," ","2285.59"
"01/01/2016 00:45:00 - 01/01/2016 01:00:00","BZN|DE-AT-LU","2012.82","2080.96"," ","2267.66"
"01/01/2016 01:00:00 - 01/01/2016 01:15:00","BZN|DE-AT-LU","2012.92","2087.36"," ","2277.53"
"01/01/2016 01:15:00 - 01/01/2016 01:30:00","BZN|DE-AT-LU","2011.02","2076.27"," ","2299.94"
"01/01/2016 01:30:00 - 01/01/2016 01:45:00","BZN|DE-AT-LU","2008.00","2069.62"," ","2313.64"
"01/01/2016 01:45:00 - 01/01/2016 02:00:00","BZN|DE-AT-LU","2004.83","2061.56"," ","2280.29"
"01/01/2016 02:00:00 - 01/01/2016 02:15:00","BZN|DE-AT-LU","1996.89","2048.92"," ","2259.51"
"01/01/2016 02:15:00 - 01/01/2016 02:30:00","BZN|DE-AT-LU","1986.57","2029.11"," ","2250.44"
"01/01/2016 02:30:00 - 01/01/2016 02:45:00","BZN|DE-AT-LU","1972.37","2008.85"," ","2228.05"
"01/01/2016 02:45:00 - 01/01/2016 03:00:00","BZN|DE-AT-LU","1961.83","1987.59"," ","2206.57"
"01/01/2016 03:00:00 - 01/01/2016 03:15:00","BZN|DE-AT-LU","1947.51","1937.36"," ","2083.62"
"01/01/2016 03:15:00 - 01/01/2016 03:30:00","BZN|DE-AT-LU","1927.87","1921.99"," ","2041.23"
"01/01/2016 03:30:00 - 01/01/2016 03:45:00","BZN|DE-AT-LU","1908.80","1905.44"," ","1999.95"
"01/01/2016 03:45:00 - 01/01/2016 04:00:00","BZN|DE-AT-LU","1888.65","1889.81"," ","1934.37"
"01/01/2016 04:00:00 - 01/01/2016 04:15:00","BZN|DE-AT-LU","1863.00","1948.40"," ","1940.00"
"01/01/2016 04:15:00 - 01/01/2016 04:30:00","BZN|DE-AT-LU","1825.60","1906.13"," ","2017.16"
"01/01/2016 04:30:00 - 01/01/2016 04:45:00","BZN|DE-AT-LU","1787.14","1861.55"," ","1967.15"
"01/01/2016 04:45:00 - 01/01/2016 05:00:00","BZN|DE-AT-LU","1748.77","1817.56"," ","1858.84"
"01/01/2016 05:00:00 - 01/01/2016 05:15:00","BZN|DE-AT-LU","1701.79","1765.48"," ","1719.92"
"01/01/2016 05:15:00 - 01/01/2016 05:30:00","BZN|DE-AT-LU","1646.06","1710.57"," ","1580.68"
"01/01/2016 05:30:00 - 01/01/2016 05:45:00","BZN|DE-AT-LU","1592.69","1651.94"," ","1573.69"
"01/01/2016 05:45:00 - 01/01/2016 06:00:00","BZN|DE-AT-LU","1533.02","1592.43"," ","1458.75"
"01/01/2016 06:00:00 - 01/01/2016 06:15:00","BZN|DE-AT-LU","1486.36","1532.32"," ","1371.25"
"01/01/2016 06:15:00 - 01/01/2016 06:30:00","BZN|DE-AT-LU","1462.82","1464.26"," ","1369.30"
"01/01/2016 06:30:00 - 01/01/2016 06:45:00","BZN|DE-AT-LU","1418.38","1388.42"," ","1290.26"
"01/01/2016 06:45:00 - 01/01/2016 07:00:00","BZN|DE-AT-LU","1383.33","1327.53"," ","1295.04"
"01/01/2016 07:00:00 - 01/01/2016 07:15:00","BZN|DE-AT-LU","1364.63","1261.98"," ","1126.54"
"01/01/2016 07:15:00 - 01/01/2016 07:30:00","BZN|DE-AT-LU","1313.22","1164.62"," ","916.98"
"01/01/2016 07:30:00 - 01/01/2016 07:45:00","BZN|DE-AT-LU","1234.83","1060.51"," ","949.33"
"01/01/2016 07:45:00 - 01/01/2016 08:00:00","BZN|DE-AT-LU","1165.66","983.23"," ","796.74"
"01/01/2016 08:00:00 - 01/01/2016 08:15:00","BZN|DE-AT-LU","1128.26","900.37"," ","689.61"
"01/01/2016 08:15:00 - 01/01/2016 08:30:00","BZN|DE-AT-LU","1116.01","821.37"," ","680.68"
"01/01/2016 08:30:00 - 01/01/2016 08:45:00","BZN|DE-AT-LU","1089.77","745.73"," ","636.10"
"01/01/2016 08:45:00 - 01/01/2016 09:00:00","BZN|DE-AT-LU","1051.49","666.12"," ","592.80"
"01/01/2016 09:00:00 - 01/01/2016 09:15:00","BZN|DE-AT-LU","1016.51","606.40"," ","493.50"
"01/01/2016 09:15:00 - 01/01/2016 09:30:00","BZN|DE-AT-LU","996.13","559.40"," ","428.22"
"01/01/2016 09:30:00 - 01/01/2016 09:45:00","BZN|DE-AT-LU","959.00","507.47"," ","425.64"
"01/01/2016 09:45:00 - 01/01/2016 10:00:00","BZN|DE-AT-LU","935.82","461.80"," ","420.46"
"01/01/2016 10:00:00 - 01/01/2016 10:15:00","BZN|DE-AT-LU","904.03","416.03"," ","386.11"
"01/01/2016 10:15:00 - 01/01/2016 10:30:00","BZN|DE-AT-LU","849.19","393.15"," ","340.04"
"01/01/2016 10:30:00 - 01/01/2016 10:45:00","BZN|DE-AT-LU","797.63","365.89"," ","277.41"
"01/01/2016 10:45:00 - 01/01/2016 11:00:00","BZN|DE-AT-LU","765.96","340.79"," ","218.91"
"01/01/2016 11:00:00 - 01/01/2016 11:15:00","BZN|DE-AT-LU","729.39","309.39"," ","172.47"
"01/01/2016 11:15:00 - 01/01/2016 11:30:00","BZN|DE-AT-LU","673.25","280.14"," ","173.30"
"01/01/2016 11:30:00 - 01/01/2016 11:45:00","BZN|DE-AT-LU","616.24","251.70"," ","181.39"
"01/01/2016 11:45:00 - 01/01/2016 12:00:00","BZN|DE-AT-LU","561.39","227.88"," ","161.18"
"01/01/2016 12:00:00 - 01/01/2016 12:15:00","BZN|DE-AT-LU","507.99","158.51"," ","152.40"
"01/01/2016 12:15:00 - 01/01/2016 12:30:00","BZN|DE-AT-LU","457.71","142.21"," ","138.79"
"01/01/2016 12:30:00 - 01/01/2016 12:45:00","BZN|DE-AT-LU","408.80","123.18"," ","126.36"
"01/01/2016 12:45:00 - 01/01/2016 13:00:00","BZN|DE-AT-LU","362.71","104.86"," ","102.01"
"01/01/2016 13:00:00 - 01/01/2016 13:15:00","BZN|DE-AT-LU","323.55","90.12"," ","81.84"
"01/01/2016 13:15:00 - 01/01/2016 13:30:00","BZN|DE-AT-LU","298.63","78.73"," ","88.00"
"01/01/2016 13:30:00 - 01/01/2016 13:45:00","BZN|DE-AT-LU","276.72","69.40"," ","83.14"
"01/01/2016 13:45:00 - 01/01/2016 14:00:00","BZN|DE-AT-LU","252.50","61.12"," ","74.59"
"01/01/2016 14:00:00 - 01/01/2016 14:15:00","BZN|DE-AT-LU","232.13","52.80"," ","66.18"
"01/01/2016 14:15:00 - 01/01/2016 14:30:00","BZN|DE-AT-LU","221.37","50.95"," ","55.15"
"01/01/2016 14:30:00 - 01/01/2016 14:45:00","BZN|DE-AT-LU","205.64","47.78"," ","38.19"
"01/01/2016 14:45:00 - 01/01/2016 15:00:00","BZN|DE-AT-LU","180.73","42.70"," ","22.60"
"01/01/2016 15:00:00 - 01/01/2016 15:15:00","BZN|DE-AT-LU","169.77","9.00"," ","12.00"
"01/01/2016 15:15:00 - 01/01/2016 15:30:00","BZN|DE-AT-LU","160.29","8.00"," ","3.61"
"01/01/2016 15:30:00 - 01/01/2016 15:45:00","BZN|DE-AT-LU","153.73","7.09"," ","2.12"
"01/01/2016 15:45:00 - 01/01/2016 16:00:00","BZN|DE-AT-LU","140.88","7.74"," ","0.00"
"01/01/2016 16:00:00 - 01/01/2016 16:15:00","BZN|DE-AT-LU","129.06","10.34"," ","0.00"
"01/01/2016 16:15:00 - 01/01/2016 16:30:00","BZN|DE-AT-LU","127.01","14.15"," ","0.00"
"01/01/2016 16:30:00 - 01/01/2016 16:45:00","BZN|DE-AT-LU","125.56","22.91"," ","0.04"
"01/01/2016 16:45:00 - 01/01/2016 17:00:00","BZN|DE-AT-LU","118.86","31.08"," ","0.00"
"01/01/2016 17:00:00 - 01/01/2016 17:15:00","BZN|DE-AT-LU","119.31","44.42"," ","0.00"
"01/01/2016 17:15:00 - 01/01/2016 17:30:00","BZN|DE-AT-LU","128.06","61.84"," ","0.20"
"01/01/2016 17:30:00 - 01/01/2016 17:45:00","BZN|DE-AT-LU","134.10","77.78"," ","1.81"
"01/01/2016 17:45:00 - 01/01/2016 18:00:00","BZN|DE-AT-LU","139.46","97.04"," ","16.12"
"01/01/2016 18:00:00 - 01/01/2016 18:15:00","BZN|DE-AT-LU","151.95","120.09"," ","53.05"
"01/01/2016 18:15:00 - 01/01/2016 18:30:00","BZN|DE-AT-LU","174.54","147.06"," ","84.56"
"01/01/2016 18:30:00 - 01/01/2016 18:45:00","BZN|DE-AT-LU","202.90","173.98"," ","112.70"
"01/01/2016 18:45:00 - 01/01/2016 19:00:00","BZN|DE-AT-LU","233.36","198.24"," ","148.37"
"01/01/2016 19:00:00 - 01/01/2016 19:15:00","BZN|DE-AT-LU","266.54","227.45"," ","185.01"
"01/01/2016 19:15:00 - 01/01/2016 19:30:00","BZN|DE-AT-LU","303.82","272.65"," ","242.50"
"01/01/2016 19:30:00 - 01/01/2016 19:45:00","BZN|DE-AT-LU","342.69","314.06"," ","293.60"
"01/01/2016 19:45:00 - 01/01/2016 20:00:00","BZN|DE-AT-LU","374.19","356.49"," ","363.43"
"01/01/2016 20:00:00 - 01/01/2016 20:15:00","BZN|DE-AT-LU","406.07","402.20"," ","457.41"
"01/01/2016 20:15:00 - 01/01/2016 20:30:00","BZN|DE-AT-LU","432.15","450.85"," ","584.62"
"01/01/2016 20:30:00 - 01/01/2016 20:45:00","BZN|DE-AT-LU","466.21","498.31"," ","688.30"
"01/01/2016 20:45:00 - 01/01/2016 21:00:00","BZN|DE-AT-LU","497.24","541.81"," ","742.33"
"01/01/2016 21:00:00 - 01/01/2016 21:15:00","BZN|DE-AT-LU","530.58","593.98"," ","818.51"
"01/01/2016 21:15:00 - 01/01/2016 21:30:00","BZN|DE-AT-LU","557.68","645.42"," ","874.73"
"01/01/2016 21:30:00 - 01/01/2016 21:45:00","BZN|DE-AT-LU","587.56","694.44"," ","922.45"
"01/01/2016 21:45:00 - 01/01/2016 22:00:00","BZN|DE-AT-LU","618.97","746.76"," ","1033.56"
"01/01/2016 22:00:00 - 01/01/2016 22:15:00","BZN|DE-AT-LU","642.97","800.78"," ","1135.70"
"01/01/2016 22:15:00 - 01/01/2016 22:30:00","BZN|DE-AT-LU","673.51","849.26"," ","1167.32"
"01/01/2016 22:30:00 - 01/01/2016 22:45:00","BZN|DE-AT-LU","703.00","898.78"," ","1170.07"
"01/01/2016 22:45:00 - 01/01/2016 23:00:00","BZN|DE-AT-LU","736.99","949.18"," ","1310.96"
"01/01/2016 23:00:00 - 01/01/2016 23:15:00","BZN|DE-AT-LU","764.57","926.45"," ","1393.36"
"01/01/2016 23:15:00 - 01/01/2016 23:30:00","BZN|DE-AT-LU","795.37","976.91"," ","1440.69"
"01/01/2016 23:30:00 - 01/01/2016 23:45:00","BZN|DE-AT-LU","831.26","1021.35"," ","1501.75"
"01/01/2016 23:45:00 - 02/01/2016 00:00:00","BZN|DE-AT-LU","886.81","1067.28"," ","1477.19"
"02/01/2016 00:00:00 - 02/01/2016 00:15:00","BZN|DE-AT-LU","1298.18","1118.54"," ","1494.30"
"02/01/2016 00:15:00 - 02/01/2016 00:30:00","BZN|DE-AT-LU","1381.41","1178.05"," ","1620.52"
"02/01/2016 00:30:00 - 02/01/2016 00:45:00","BZN|DE-AT-LU","1465.60","1238.77"," ","1696.79"
"02/01/2016 00:45:00 - 02/01/2016 01:00:00","BZN|DE-AT-LU","1547.98","1295.73"," ","1832.61"
"02/01/2016 01:00:00 - 02/01/2016 01:15:00","BZN|DE-AT-LU","1633.35","1362.02"," ","1975.83"
"02/01/2016 01:15:00 - 02/01/2016 01:30:00","BZN|DE-AT-LU","1708.72","1441.98"," ","2134.38"
"02/01/2016 01:30:00 - 02/01/2016 01:45:00","BZN|DE-AT-LU","1780.18","1521.16"," ","2199.20"
"02/01/2016 01:45:00 - 02/01/2016 02:00:00","BZN|DE-AT-LU","1853.24","1605.50"," ","2370.88"
"02/01/2016 02:00:00 - 02/01/2016 02:15:00","BZN|DE-AT-LU","1919.76","1684.23"," ","2439.59"
"02/01/2016 02:15:00 - 02/01/2016 02:30:00","BZN|DE-AT-LU","1987.75","1756.50"," ","2490.41"
"02/01/2016 02:30:00 - 02/01/2016 02:45:00","BZN|DE-AT-LU","2053.94","1827.54"," ","2543.21"
"02/01/2016 02:45:00 - 02/01/2016 03:00:00","BZN|DE-AT-LU","2118.38","1897.80"," ","2598.08"
"02/01/2016 03:00:00 - 02/01/2016 03:15:00","BZN|DE-AT-LU","2180.91","1962.44"," ","2682.20"
"02/01/2016 03:15:00 - 02/01/2016 03:30:00","BZN|DE-AT-LU","2233.26","2016.16"," ","2728.30"
"02/01/2016 03:30:00 - 02/01/2016 03:45:00","BZN|DE-AT-LU","2287.98","2075.52"," ","2760.45"
"02/01/2016 03:45:00 - 02/01/2016 04:00:00","BZN|DE-AT-LU","2341.85","2128.30"," ","2779.76"
"02/01/2016 04:00:00 - 02/01/2016 04:15:00","BZN|DE-AT-LU","2389.70","2263.81"," ","2786.20"
"02/01/2016 04:15:00 - 02/01/2016 04:30:00","BZN|DE-AT-LU","2423.80","2277.46"," ","2788.32"
"02/01/2016 04:30:00 - 02/01/2016 04:45:00","BZN|DE-AT-LU","2453.72","2293.95"," ","2791.85"
"02/01/2016 04:45:00 - 02/01/2016 05:00:00","BZN|DE-AT-LU","2485.50","2308.11"," ","2796.16"
"02/01/2016 05:00:00 - 02/01/2016 05:15:00","BZN|DE-AT-LU","2510.43","2318.76"," ","2808.56"
"02/01/2016 05:15:00 - 02/01/2016 05:30:00","BZN|DE-AT-LU","2524.42","2323.42"," ","2819.70"
"02/01/2016 05:30:00 - 02/01/2016 05:45:00","BZN|DE-AT-LU","2543.03","2326.25"," ","2823.90"
"02/01/2016 05:45:00 - 02/01/2016 06:00:00","BZN|DE-AT-LU","2557.34","2328.58"," ","2819.55"
"02/01/2016 06:00:00 - 02/01/2016 06:15:00","BZN|DE-AT-LU","2569.96","2330.41"," ","2824.86"
"02/01/2016 06:15:00 - 02/01/2016 06:30:00","BZN|DE-AT-LU","2575.27","2331.41"," ","2825.48"
"02/01/2016 06:30:00 - 02/01/2016 06:45:00","BZN|DE-AT-LU","2580.58","2330.41"," ","2812.41"
"02/01/2016 06:45:00 - 02/01/2016 07:00:00","BZN|DE-AT-LU","2590.56","2328.41"," ","2816.60"
"02/01/2016 07:00:00 - 02/01/2016 07:15:00","BZN|DE-AT-LU","2595.87","2329.41"," ","2814.76"
"02/01/2016 07:15:00 - 02/01/2016 07:30:00","BZN|DE-AT-LU","2595.87","2323.41"," ","2806.79"
"02/01/2016 07:30:00 - 02/01/2016 07:45:00","BZN|DE-AT-LU","2595.87","2319.41"," ","2806.32"
"02/01/2016 07:45:00 - 02/01/2016 08:00:00","BZN|DE-AT-LU","2593.18","2313.41"," ","2805.11"
"02/01/2016 08:00:00 - 02/01/2016 08:15:00","BZN|DE-AT-LU","2594.18","2309.41"," ","2809.31"
"02/01/2016 08:15:00 - 02/01/2016 08:30:00","BZN|DE-AT-LU","2591.18","2306.41"," ","2811.56"
"02/01/2016 08:30:00 - 02/01/2016 08:45:00","BZN|DE-AT-LU","2588.18","2305.41"," ","2813.53"
"02/01/2016 08:45:00 - 02/01/2016 09:00:00","BZN|DE-AT-LU","2585.49","2302.41"," ","2817.13"
"02/01/2016 09:00:00 - 02/01/2016 09:15:00","BZN|DE-AT-LU","2582.49","2298.40"," ","2808.31"
"02/01/2016 09:15:00 - 02/01/2016 09:30:00","BZN|DE-AT-LU","2580.49","2298.40"," ","2805.73"
"02/01/2016 09:30:00 - 02/01/2016 09:45:00","BZN|DE-AT-LU","2579.49","2296.40"," ","2793.92"
"02/01/2016 09:45:00 - 02/01/2016 10:00:00","BZN|DE-AT-LU","2578.49","2294.72"," ","2785.76"
"02/01/2016 10:00:00 - 02/01/2016 10:15:00","BZN|DE-AT-LU","2576.49","2292.72"," ","2781.12"
"02/01/2016 10:15:00 - 02/01/2016 10:30:00","BZN|DE-AT-LU","2575.49","2291.72"," ","2781.85"
"02/01/2016 10:30:00 - 02/01/2016 10:45:00","BZN|DE-AT-LU","2574.49","2292.72"," ","2777.08"
"02/01/2016 10:45:00 - 02/01/2016 11:00:00","BZN|DE-AT-LU","2572.49","2290.72"," ","2774.43"
"02/01/2016 11:00:00 - 02/01/2016 11:15:00","BZN|DE-AT-LU","2571.80","2290.22"," ","2773.74"
"02/01/2016 11:15:00 - 02/01/2016 11:30:00","BZN|DE-AT-LU","2570.49","2289.22"," ","2778.37"
"02/01/2016 11:30:00 - 02/01/2016 11:45:00","BZN|DE-AT-LU","2571.49","2288.22"," ","2774.16"
"02/01/2016 11:45:00 - 02/01/2016 12:00:00","BZN|DE-AT-LU","2569.49","2287.22"," ","2772.92"
"02/01/2016 12:00:00 - 02/01/2016 12:15:00","BZN|DE-AT-LU","2568.49","2294.58"," ","2773.43"
"02/01/2016 12:15:00 - 02/01/2016 12:30:00","BZN|DE-AT-LU","2568.49","2292.91"," ","2775.08"
